transcript_id,freeenergy,length
NM_001318748,-256.4,1038
NM_001318813,-167.1,516
NM_001135215,-377.7,1221
NM_001318814,-80.2,264
NM_001318765,-145.6,510
NM_182612,-260.8,663
NM_001318821,-262.1,660
NM_001318766,-697,1542
NM_001318819,-949.6,3240
NM_001318822,-156.6,402
NM_001318777,-249.2,666
NM_001318816,-80.2,264
NM_001318776,-266.8,708
NM_001318750,-256.4,1038
NM_001318747,-256.4,1038
NM_001318812,-167.1,516
NM_032424,-256.4,1038
NM_001318823,-194.7,510
NM_001318808,-145.4,447
NM_001318749,-256.4,1038
NM_032730,-351.4,1191
NM_000152,-1299.1,2859
NM_001079803,-1299.1,2859
NM_001318753,-392.8,1068
NM_178452,-706.5,2178
NM_147134,-760.5,2502
NM_002504,-1041.9,3363
NM_001318758,-1042.6,3366
NM_001190724,-267.3,867
NM_004439,-971,3114
NM_182472,-939.3,3048
NM_001281765,-975.4,3117
NM_001281767,-940.7,3015
NM_001318761,-879.6,2910
NM_032111,-161.7,438
NM_001318767,-161.7,438
NM_001318768,-161.7,438
NM_001318770,-211.3,597
NM_001318769,-171.6,471
NM_001318771,-120.6,336
NM_005264,-472.7,1398
NM_001145453,-476.6,1383
NM_001318773,-382.3,921
NM_020320,-457,1737
NM_001318785,-327.6,1212
NM_001861,-168.1,510
NM_001318786,-168.1,510
NM_001318787,-657.6,2355
NM_001318794,-139.2,420
NM_001318797,-128.7,396
NM_001318798,-843.7,2061
NM_001318802,-112.6,357
NM_001318803,-170.2,579
NM_001318806,-121.2,495
NM_004132,-553.9,1683
NM_001177660,-525.5,1605
NM_001318817,-143.6,390
NM_014161,-188.5,543
NM_001318792,-884.1,2499
NM_001318841,-765.8,1860
NM_032933,-280.6,891
NM_001318784,-806.2,2709
NM_001318825,-562.6,1623
NM_000520,-549,1590
NM_007028,-404.6,1278
NM_001166550,-438.7,1383
NM_001318833,-1239.4,3027
NM_001318836,-326.2,900
NM_000419,-1372.3,3120
NM_001318842,-358.2,936
NM_001318844,-473,1716
NM_006586,-322.6,837
NM_001318845,-183.2,570
NM_001318848,-156.5,456
NM_001318852,-1688.2,4014
NM_015133,-1688.2,4011
NM_001318859,-183.6,552
NM_001318861,-172.8,543
NM_001318862,-163.5,525
NM_001318863,-163.5,525
NM_182647,-448,1113
NM_000913,-448,1113
NM_001318854,-444.8,1098
NM_001318893,-474.1,2028
NM_001318909,-1015.3,2769
NM_001318892,-544.5,2256
NM_001318891,-544.5,2256
NM_001318864,-622.9,1788
NM_001381,-610.7,1446
NM_001318866,-421.7,1029
NM_001318867,-598.5,1413
NM_001318868,-220.3,534
NM_001318870,-123.5,333
NM_207351,-1410.3,2946
NM_001318872,-476.4,1356
NM_006567,-476.4,1356
NM_001318873,-147.4,450
NM_203290,-365.8,1041
NM_001318876,-355,1029
NM_001318879,-453.8,1110
NM_001318880,-135.7,309
NM_001318881,-185.7,441
NM_001318882,-172.9,411
NM_001318883,-169.9,435
NM_001318884,-88.9,375
NM_001318885,-54.4,249
NM_001318886,-93.3,387
NM_001318888,-33.1,186
NM_005576,-825.1,1725
NM_001318895,-308.6,840
NM_001318896,-308.6,840
NM_001003395,-145.9,528
NM_001318898,-176.6,498
NM_001003396,-102.4,435
NM_005271,-598.6,1677
NM_001318899,-184.5,516
NM_001003397,-89.6,396
NM_001292026,-61.1,309
NM_001318901,-359.2,1176
NM_001300994,-162.7,576
NM_001318903,-180.9,630
NM_001318906,-359.2,1176
NM_001318907,-61.1,309
NM_001318918,-686.7,1575
NM_001318950,-470,1128
NM_001318929,-193.9,576
NM_001318931,-150.9,483
NM_001318942,-188.7,519
NM_001318939,-180.5,645
NM_174928,-180.5,645
NM_001318928,-219.9,636
NM_001318927,-241.6,678
NM_002447,-1759.9,4203
NM_001318913,-1627.7,3885
NM_002338,-335.4,1017
NM_001318915,-347.6,1086
NM_001318916,-99.7,420
NM_002390,-1042.8,2310
NM_001318933,-756.9,1710
NM_001318934,-741.1,3027
NM_001318936,-822,2277
NM_001318940,-227.2,696
NM_001318941,-176,756
NM_001035260,-167.87,756
NM_001318946,-136,651
NM_001242957,-512.5,1947
NM_001318955,-201.5,687
NM_001318956,-201.5,687
NM_001318959,-201.5,687
NM_001318965,-578.8,1635
NM_001318966,-539.3,1527
NM_001318967,-518.5,1479
NM_001318969,-336.3,954
NM_183050,-388.6,1179
NM_000056,-388.6,1179
NM_002428,-921.8,2010
NM_001318975,-282.9,969
NM_001318976,-230.1,1002
NM_001318977,-230.1,1002
NM_001319038,-61.6,213
NM_016155,-831.9,1812
NM_004718,-97.7,345
NM_001319036,-97.7,345
NM_001319049,-1239.6,3360
NM_001319050,-1346.6,3642
NM_001319054,-154.7,396
NM_001319065,-181.4,456
NM_001319066,-151.5,603
NM_022334,-98.2,453
NM_001319068,-151.5,603
NM_001319069,-122.6,471
NM_001319070,-90.9,387
NM_001319100,-919.7,2274
NM_016444,-653.4,2412
NM_001319090,-653.4,2412
NM_001319089,-653.4,2412
NM_001319096,-572.4,1293
NM_001319092,-694.5,1581
NM_001319093,-572.4,1293
NM_001319099,-857.1,2349
NM_001319088,-653.4,2412
NM_001319085,-860.2,1947
NM_212481,-781.7,1785
NM_032025,-449.4,1758
NM_001319043,-421.8,1683
NM_001319075,-340.7,1194
NM_001319077,-102.7,291
NM_001319078,-110,324
NM_001319079,-110,324
NM_001319080,-109,321
NM_001319081,-110,324
NM_001319082,-110,324
NM_001319084,-404.6,1161
NM_001319086,-318.7,948
NM_001006635,-208.2,762
NM_001319098,-157.9,552
NM_001319113,-620.2,1356
NM_001319127,-256.44,1410
NM_001319114,-306.3,1296
NM_001319124,-349.64,1734
NM_001319112,-333.1,1371
NM_001319111,-268.1,1095
NM_001319126,-270.54,1458
NM_001319110,-276.7,1203
NM_001319109,-376.4,1494
NM_024321,-651.6,1443
NM_001319115,-343.9,1413
NM_001319107,-471.4,1797
NM_001023570,-471.4,1797
NM_001023571,-361.9,1398
NM_012100,-576.1,1458
NM_001319118,-559.5,1416
NM_001319119,-559.5,1416
NM_001319120,-530.6,1350
NM_001319122,-511.1,1299
NM_001319146,-504.3,1281
NM_017453,-508.3,1734
NM_017454,-447.3,1491
NM_004602,-447.3,1491
NM_001037328,-457.7,1509
NM_001319134,-457.7,1509
NM_004390,-343.1,1008
NM_001319137,-208.9,606
NM_001319138,-647.7,1506
NM_001319139,-172.8,555
NM_001319140,-173.2,576
NM_001319141,-241.7,699
NM_001319142,-179,573
NM_001319143,-140.4,402
NM_001319145,-264,729
NM_001319154,-336.5,1002
NM_024059,-406.3,957
NM_001124756,-718.2,1845
NM_000775,-467.4,1509
NM_001319184,-375.7,1083
NM_001319182,-560.8,1560
NM_001319183,-375.7,1083
NM_001319165,-524,1242
NM_001319167,-381.2,891
NM_001319166,-506.7,1197
NM_001319168,-524,1242
NM_001319170,-381.2,891
NM_001319171,-432.4,1026
NM_001319180,-373.3,1386
NM_001319181,-479.3,1635
NM_001319193,-1488.2,3447
NM_003757,-323.7,978
NM_001319186,-260.8,792
NM_001319188,-200.2,627
NM_000930,-660.4,1689
NM_002658,-455.5,1296
NM_001319191,-378.1,1038
NM_001145031,-435.1,1245
NM_019053,-603.1,2415
NM_001319195,-600,2412
NM_001319196,-104.6,354
NM_001171894,-431.6,1494
NM_001130928,-396.1,1290
NM_001130926,-431.6,1494
NM_005587,-429.4,1500
NM_001319206,-441,1518
NM_001319207,-505.5,1707
NM_001319072,-418.3,1581
NM_001319073,-381.9,1455
NM_014016,-465.2,1764
NM_001319225,-236.6,654
NM_001319220,-205.2,774
NM_000499,-548.7,1539
NM_001319211,-426.8,1698
NM_001319212,-242.9,993
NM_005040,-455.6,1491
NM_199418,-477.3,1554
NM_001319218,-661.9,1539
NM_001319224,-671.9,2538
NM_001319229,-1397.1,3144
NM_001319240,-261.8,1179
NM_001009811,-1395.6,3135
NM_001319244,-265.5,759
NM_024755,-787.1,3105
NM_178314,-484.5,1212
NM_001319239,-698.7,2433
NM_014984,-1451.9,3243
NM_001319228,-1455,3252
NM_014827,-698.7,2433
NM_001319238,-698.7,2433
NM_002773,-442.4,1032
NM_001319226,-934.4,2907
NM_033625,-101.7,354
NM_001319234,-101.7,354
NM_001319235,-101.7,354
NM_001319236,-101.7,354
NM_001319310,-234.8,882
NM_024095,-292.8,867
NM_001319299,-236.4,684
NM_001319301,-76.1,258
NM_001319296,-292.8,867
NM_001319302,-265.5,759
NM_001319297,-292.8,867
NM_001319311,-388.2,1530
NM_001319305,-274.3,1149
NM_001319307,-204.8,888
NM_001319300,-76.1,258
NM_001319298,-236.4,684
NM_152317,-233.8,885
NM_001024921,-172.2,579
NM_001319291,-81.7,375
NM_152640,-577,1854
NM_001319292,-142.7,462
NM_016121,-699.6,2448
NM_001319293,-266.1,852
NM_001319294,-697.8,2442
NM_001319303,-195,501
NM_001319666,-90.7,282
NM_152261,-107.2,351
NM_001319664,-107.2,351
NM_001319675,-399.4,1551
NM_001319661,-107.2,351
NM_001319662,-107.2,351
NM_001319663,-107.2,351
NM_001319652,-609.5,2544
NM_001319653,-651.3,2661
NM_001319654,-327.6,1251
NM_001319656,-253.7,1029
NM_001319658,-195.1,453
NM_017823,-195.1,453
NM_001319665,-184,408
NM_001319667,-299.2,891
NM_001319670,-368.8,792
NM_001319674,-565.3,1692
NM_001173975,-482.7,1596
NM_001319680,-517.1,1617
NM_001319682,-133.6,570
NM_001319681,-384.8,1230
NM_001319683,-400,1743
NM_001319839,-666.4,1800
NM_023928,-765.7,2019
NM_001319840,-725.8,1896
NM_001172222,-465,1443
NM_018056,-520.7,1479
NM_001319678,-320.3,882
NM_001319679,-320.3,882
NM_001319837,-1670.1,3708
NM_001319838,-1354.2,2949
NM_001319842,-650.5,2382
NM_001319843,-942.4,3381
NM_001319844,-830.3,3036
NM_001319845,-871.9,3141
NM_001319846,-871.9,3141
NM_020936,-566.9,1803
NM_001319946,-388.6,1221
NM_001319947,-388.6,1221
NM_001319943,-904,2976
NM_022778,-766.6,2289
NM_001319944,-766.6,2286
NM_001319945,-235.9,588
NM_018150,-595.8,1701
NM_001319956,-595.8,1701
NM_001319957,-388.6,1062
NM_001319958,-278.9,648
NM_001319959,-268.2,723
NM_018048,-107.9,447
NM_001319991,-1248.2,3252
NM_001319994,-348.21,1497
NM_001319978,-485.5,2031
NM_001319995,-108.5,495
NM_001319993,-348.21,1497
NM_024832,-1196.3,2958
NM_001300739,-69.5,309
NM_001204102,-485.5,2031
NM_001319990,-1251.1,3264
NM_001082972,-493.3,2073
NM_001319988,-507.2,1971
NM_139131,-811.6,2763
NM_005387,-821.9,2814
NM_033084,-1266.4,4416
NM_001018115,-1255.7,4356
NM_001319984,-1255.7,4356
NM_001319998,-517.1,1410
NM_013277,-587.1,1899
NM_001126104,-587.1,1899
NM_001320001,-587.1,1899
NM_001320002,-587.1,1899
NM_001320003,-587.1,1899
NM_001320005,-526.7,1725
NM_001320006,-598.5,1935
NM_001320007,-518.5,1677
NM_001023587,-210.4,627
NM_001320032,-985.3,2898
NM_001320046,-85.5,357
NM_001320034,-892.6,2163
NM_018456,-193.1,783
NM_001320041,-89.3,393
NM_001320036,-1004.5,2421
NM_020895,-900.1,2175
NM_001320037,-110.2,264
NM_001320038,-110.2,264
NM_001320035,-614.2,1461
NM_001319985,-69.5,309
NM_001320042,-181.6,465
NM_012235,-1628.3,3840
NM_001320044,-1359.2,3072
NM_018186,-724.4,2562
NM_001320047,-724.4,2562
NM_001320048,-617.7,2157
NM_001320050,-140.1,543
NM_001320051,-117.6,486
NM_003708,-363.6,954
NM_001190979,-168.44,615
NM_005748,-144.84,543
NM_001190980,-118,354
NM_001320080,-130.5,516
NM_020317,-295.7,873
NM_001042465,-589.6,1584
NM_001042466,-591.9,1581
NM_003805,-235.4,600
NM_001320099,-235.4,600
NM_001320100,-115.7,366
NM_001320101,-110.4,348
NM_001320114,-562.3,1812
NM_001320130,-142.6,486
NM_001320134,-577.1,1704
NM_001320135,-672.6,1854
NM_020676,-344.2,1014
NM_001320147,-516.8,1413
NM_024046,-568.1,1506
NM_001320126,-344.2,1014
NM_001320121,-760,1881
NM_000331,-124.4,369
NM_001320137,-235.7,867
NM_000970,-235.7,867
NM_001024662,-235.7,867
NM_001320139,-235.7,867
NM_001320140,-235.7,867
NM_001320141,-235.7,867
NM_001320142,-137.4,534
NM_001320149,-81.7,330
NM_002534,-363,1095
NM_001032409,-436.9,1245
NM_001320153,-329.2,897
NM_001320155,-329.2,897
NM_001320198,-627.6,1461
NM_001320173,-604.5,2013
NM_001320201,-267.3,1119
NM_001320182,-402.9,1518
NM_033418,-267.3,1119
NM_001320181,-469.7,1704
NM_001001872,-714,2325
NM_001031725,-497.8,1860
NM_001320199,-267.3,1119
NM_182976,-453.9,1749
NM_182975,-63.7,213
NM_001320185,-351.1,1482
NM_001113201,-157,648
NM_005594,-157,648
NM_001320193,-157,648
NM_001320194,-162.3,660
NM_006925,-233.98,819
NM_001320214,-233.98,819
NM_001320219,-729.3,3087
NM_001320226,-328.1,978
NM_018032,-328.1,978
NM_001320220,-416.9,1863
NM_201412,-385.3,1116
NM_001320222,-402.1,1791
NM_173481,-903.4,2040
NM_024818,-338.3,1215
NM_001320210,-264.2,1047
NM_001320227,-424,1590
NM_015938,-398.5,1512
NM_001320267,-93,327
NM_003183,-710.4,2475
NM_020850,-695.2,1863
NM_001320238,-566.1,1602
NM_001320240,-422.2,1176
NM_052868,-905.5,1842
NM_003353,-196.8,375
NM_001320252,-158.5,645
NM_001320261,-87.9,279
NM_001320272,-316.3,1335
NM_006364,-655.6,2298
NM_001320316,-624.2,2244
NM_207012,-326.4,1257
NM_012095,-326.4,1257
NM_001320263,-326.4,1257
NM_001320264,-326.4,1257
NM_015202,-1808.1,4857
NM_001320283,-575.4,2142
NM_001320285,-546.3,2028
NM_001320296,-130.7,351
NM_001017961,-284.9,786
NM_001320302,-107.5,318
NM_033416,-320,876
NM_001320306,-236.9,711
NM_001320307,-236.9,711
NM_178868,-173.2,522
NM_001320308,-113.5,348
NM_001320309,-204.2,621
NM_001320310,-204.2,621
NM_016305,-71.1,234
NM_001320341,-59.5,240
NM_001320365,-336.2,948
NM_001320363,-336.2,948
NM_001320358,-389.2,1053
NM_001320350,-1948.4,4662
NM_001320352,-219.2,555
NM_001320356,-389.2,1053
NM_001320364,-336.2,948
NM_015528,-389.2,1053
NM_001320351,-1844.6,4410
NM_004160,-111.8,294
NM_004851,-522.1,1263
NM_152588,-744.5,2511
NM_001320321,-505,1776
NM_001320322,-544.5,1914
NM_001320327,-198.8,507
NM_001320334,-83.4,312
NM_001320340,-61.48,240
NM_022064,-1594.5,3945
NM_001320397,-110.1,438
NM_138345,-1808.3,3729
NM_020357,-132.4,537
NM_001320400,-85.1,318
NM_001320398,-132.2,534
NM_001320373,-1436.2,3075
NM_001320399,-116.3,477
NM_001320401,-117.3,462
NM_001320395,-98.8,393
NM_178439,-448.5,1548
NM_001320371,-441,1647
NM_144690,-416.4,1554
NM_004649,-344.6,807
NM_001320383,-320.1,756
NM_001320384,-278.6,654
NM_138410,-180.1,528
NM_181472,-151.5,429
NM_001320421,-766.9,2277
NM_033276,-216.2,741
NM_001320408,-138,585
NM_001320409,-85,387
NM_001320410,-85,387
NM_001320415,-102.9,294
NM_138798,-174.7,750
NM_001320417,-98,546
NM_001320418,-166.4,708
NM_001320419,-153.1,663
NM_001320451,-89.4,366
NM_001320453,-70.8,219
NM_001320446,-656.6,2607
NM_001320441,-692.1,2235
NM_001320444,-749.9,1527
NM_001320445,-656.6,2607
NM_006365,-158.7,471
NM_001320437,-1627.5,4869
NM_001320454,-107.3,330
NM_001320424,-281.7,759
NM_152328,-535.9,1374
NM_199165,-595.3,1503
NM_173570,-416.1,1230
NM_014680,-2365.5,6708
NM_006766,-1884.4,6015
NM_007345,-1896.6,5538
NM_001278074,-2573,5517
NM_000093,-2572.6,5517
NM_152259,-1987.1,5733
NM_004341,-2704.4,6678
NM_022648,-2034.6,5208
NM_198576,-3063.1,6138
NM_001845,-2298.4,5010
NM_004239,-1353.5,5940
NM_000937,-1995,5913
NM_001306089,-1906.8,5544
NM_001297553,-1928.8,5718
NM_001308023,-2013.5,5145
NM_001308025,-1982.7,5730
NM_130444,-2610.5,5256
NM_001290223,-1754,5661
NM_001306079,-2634.5,6489
NM_012295,-2669.1,6663
NM_000347,-2633.5,6414
NM_001024858,-2855.9,6987
NM_000334,-2115.2,5511
NM_002078,-1483.3,6693
NM_001291964,-1730.34,5346
NM_004946,-1789.3,5493
NM_012291,-2555.4,6363
NM_001080527,-2605.1,6351
NM_001278471,-1401.7,5067
NM_001278469,-1382.5,5028
NM_015026,-1412.8,5154
NM_176877,-1595.7,5406
NM_001278470,-1411.6,5136
NM_012334,-2069.5,6177
NM_001988,-2786.4,6102
NM_001081676,-1668.7,5856
NM_001081677,-1654.5,5856
NM_001310135,-1568.3,5709
NM_001310154,-1691.5,6435
NM_014823,-1955.8,6405
NM_005964,-1880.5,5931
NM_001080424,-2088.84,5049
NM_000435,-3323,6966
NM_014614,-1567.8,5532
NM_001261407,-1806.3,6027
NM_001261406,-1829.2,6114
NM_001206846,-1404.2,5679
NM_015065,-1554.5,5970
NM_001142495,-1607.3,5487
NM_002473,-2296.3,5883
NM_206996,-1755.92,6672
NM_014834,-1520.2,5103
NM_000130,-1807.2,6675
NM_020808,-1747.1,5169
NM_030625,-1726.8,6411
NM_019595,-1362.5,5013
NM_032195,-2329.9,6912
NM_020884,-2535.9,5952
NM_019590,-1788.6,5832
NM_078471,-2489.1,6165
NM_014976,-1957.4,5616
NM_001193369,-2664.7,6723
NM_001008938,-1715.2,6099
NM_012401,-2423.8,5517
NM_015325,-1960.57,6801
NM_021035,-1962.5,5757
NM_203318,-2477.8,6120
NM_001083953,-1778.3,5862
NM_015088,-1806.5,5172
NM_014981,-1776,5841
NM_015254,-1928.8,5481
NM_001130065,-2407.9,6069
NM_002673,-2826.2,6408
NM_018996,-1870.7,5073
NM_001199281,-2669.1,6663
NM_020812,-2523.3,6144
NM_004238,-1749.1,5979
NM_002160,-2524.5,6606
NM_058004,-2287.2,6309
NM_001105537,-1977,5064
NM_014756,-1666.4,5919
NM_006185,-2605.2,6348
NM_001198832,-2294.6,6723
NM_001284247,-1716.4,5412
NM_001042603,-1576.9,5073
NM_001284214,-1794.3,6123
NM_001201429,-2614.7,6513
NM_001256095,-1884.2,5958
NM_001142640,-1901,5181
NM_033081,-2664.7,6723
NM_015074,-1683.4,5313
NM_001130082,-2826.2,6408
NM_003829,-1834.1,6126
NM_014712,-2126.3,5124
NM_003170,-1696.5,5181
NM_001315508,-1415.7,5583
NM_001315507,-1526.3,6051
NM_001009899,-1748.1,6738
NM_194302,-2246.8,5778
NM_020719,-2820.1,6111
NM_015473,-1794.9,6141
NM_015425,-1824.4,5163
NM_020937,-1556.6,6147
NM_001308133,-1529.4,6069
NM_014014,-2292.5,6411
NM_017554,-1552.6,5406
NM_001040272,-2114.1,5289
NM_001286242,-2369.5,6255
NM_001520,-2404,6330
NM_033396,-2376.5,5190
NM_025003,-1669.2,5733
NM_014786,-2813.2,6192
NM_014272,-2328.2,5061
NM_020738,-1563.4,5316
NM_001080479,-1705.2,5196
NM_001177693,-1672.6,5118
NM_003024,-1559.5,5166
NM_020778,-2557.3,5724
NM_052947,-2036.67,6513
NM_207308,-1693.2,5667
NM_005657,-1927.8,5919
NM_001141980,-1933.8,5934
NM_001141979,-1929.1,5928
NM_019112,-3022.4,6441
NM_015657,-1844.2,6834
NM_001289975,-1618.3,6399
NM_013450,-1636.6,6507
NM_002334,-2183.8,5718
NM_053002,-1975.8,6438
NM_000350,-2379.8,6822
NM_005502,-2325.1,6786
NM_001089,-2070.7,5115
NM_007300,-1476.3,5655
NM_014641,-2151.5,6270
NM_007297,-1415,5451
NM_015091,-1463.5,5163
NM_006015,-2705.2,6858
NM_017519,-2682.3,6711
NM_144497,-1536.6,5055
NM_198551,-1612.86,5724
NM_004274,-2025.3,6960
NM_001308120,-1506.1,5322
NM_016248,-1523.9,5706
NM_001288989,-2019.8,6861
NM_002645,-1251.07,5061
NM_001165979,-1828,5985
NM_152641,-1498.5,5508
NM_001006607,-1512.8,5103
NM_020732,-2691.8,6750
NM_001130960,-1484.8,5082
NM_006420,-1688.8,5358
NM_015073,-2225.77,5346
NM_006421,-1463.3,5550
NM_020477,-1981.6,5160
NM_020475,-2154.1,5571
NM_001142446,-2183.1,5694
NM_000037,-2184.2,5643
NM_004606,-1709.9,5682
NM_138923,-1681.8,5619
NM_001286074,-1712.4,5688
NM_153809,-1634.1,5481
NM_015446,-1835.2,6828
NM_182944,-1811.4,6141
NM_001105206,-1655.7,5472
NM_002291,-1721.7,5361
NM_002292,-2310.5,5397
NM_020921,-1867.9,6402
NM_000227,-1622.8,5175
NM_152890,-1678.3,5145
NM_012454,-1745.3,5106
NM_005100,-1669.1,5349
NM_001005619,-2288.5,5418
NM_000213,-2328.1,5469
NM_001005731,-2207,5259
NM_001380,-1730.4,5598
NM_020461,-2405.2,5460
NM_001080398,-1893.2,6054
NM_007356,-1642.8,5286
NM_014915,-1167.3,5133
NM_014647,-1538.3,5229
NM_001242823,-2101.2,5235
NM_001271,-1536.8,5487
NM_018392,-1569.4,6315
NM_018036,-1836.77,6237
NM_001080453,-2993.3,6573
NM_194301,-1636,6252
NM_024940,-1747.3,5613
NM_152586,-1690,5055
NM_001184998,-1539.7,5229
NM_015335,-2136.2,6633
NM_144982,-1561.6,5970
NM_012421,-1518.8,5745
NM_001014972,-1489,5937
NM_015565,-1445.4,5439
NM_001252612,-1489,5937
NM_001735,-1312.1,5031
NM_014689,-1805.3,6561
NM_015048,-2376,5772
NM_145294,-2473.5,5247
NM_001042683,-1411.2,5052
NM_033405,-3109.3,6243
NM_015295,-1525.2,6018
NM_013318,-2644.8,6690
NM_019589,-1997.9,6441
NM_015311,-2781.5,5691
NM_001080534,-1741.4,6645
NM_144658,-1591.67,6222
NM_014699,-2362.1,5499
NM_014825,-2662.24,6816
NM_017757,-2163.4,6747
NM_013449,-2076.9,5718
NM_015058,-1668.5,5718
NM_014497,-1489,5937
NM_014990,-1597.2,6111
NM_173566,-1816.2,6456
NM_001252613,-1462,5874
NM_024776,-1549.2,5241
NM_001080414,-2466.2,6087
NM_020443,-2098.4,5634
NM_015496,-1506.3,5439
NM_015662,-1833,5250
NM_020910,-2028.9,5805
NM_018728,-1516.9,5229
NM_018072,-1800.9,6435
NM_015255,-1466.8,5268
NM_001039753,-1974.14,5877
NM_015135,-1826.5,6039
NM_014708,-1807.3,6630
NM_015556,-1717.8,5415
NM_001204056,-1291.2,6120
NM_015354,-1846.3,5250
NM_015153,-1494.9,6120
NM_014675,-3018.3,6054
NM_033394,-1943.8,5586
NM_001283044,-1634.3,6252
NM_001284246,-1697.5,5349
NM_032888,-2619.4,5583
NM_001184772,-1947.9,5358
NM_001290259,-1412.3,5856
NM_033656,-1859.34,6810
NM_015208,-1309.2,6189
NM_020343,-1763,5622
NM_001282860,-2144.6,6726
NM_001164665,-2036.1,5853
NM_001083625,-1291.2,6120
NM_016195,-1120.8,5343
NM_012194,-1869.2,5550
NM_001308160,-2081.2,6693
NM_001282858,-2142.7,6723
NM_001282856,-2144.6,6726
NM_001290263,-1764.7,6543
NM_022473,-1612.9,5652
NM_001284245,-1698.9,5352
NM_017794,-1653.1,5406
NM_001256053,-1168.9,5130
NM_015230,-1329.7,5115
NM_001284259,-1149.2,5463
NM_001283043,-1607.8,6150
NM_006828,-1767,6609
NM_017934,-1466.1,5466
NM_001144823,-1497.3,5721
NM_153252,-1529,5409
NM_005085,-2057.7,6273
NM_001317163,-1335.5,5049
NM_018177,-1312.8,5313
NM_001318359,-1250.8,5073
NM_001318219,-2132.1,5433
NM_001318240,-1846.54,6192
NM_014071,-1846.54,6192
NM_001318324,-2051.9,6243
NM_006035,-1850.1,5136
NM_003607,-1359.3,5160
NM_002837,-1907.3,5994
NM_173630,-1961.1,6681
NM_001109754,-2115.7,6648
NM_130440,-2359.4,5697
NM_017631,-1355.5,5139
NM_001306130,-2247.7,6804
NM_001306131,-2243.2,6798
NM_001306132,-2224.3,6723
NM_212478,-2329.3,6993
NM_212474,-2164.2,6531
NM_032428,-2109.7,5433
NM_006269,-1663.45,6471
NM_177438,-1564.3,5769
NM_001163809,-2678.9,5826
NM_022113,-1691.7,5418
NM_000091,-2121.9,5013
NM_198388,-2859.5,6732
NM_033641,-2230.3,5073
NM_001287758,-2242.3,5124
NM_001123363,-1383.9,5298
NM_001287759,-2201,5001
NM_001282394,-3027.9,6894
NM_006648,-2917.5,6654
NM_017745,-1736.4,5166
