transcript,gene,classification,half-life
NONHSAT159359.1,NONHSAG062928.1,Intronic,4.473064288
NONHSAT159360.1,NONHSAG008915.2,Intronic,1.823326688
NONHSAT159431.1,NONHSAG062960.1,Intronic,1.943134922
NONHSAT159432.1,NONHSAG062961.1,Intronic,2.351579924
NONHSAT159480.1,NONHSAG062985.1,Intronic,2.937582813
NONHSAT159501.1,NONHSAG062996.1,Intronic,3.255948659
NONHSAT159732.1,NONHSAG063128.1,Intronic,1.801728844
NONHSAT159794.1,NONHSAG063164.1,Intronic,0.731272307
NONHSAT159839.1,NONHSAG063185.1,Intronic,5.780493567
NONHSAT159989.1,NONHSAG007357.2,Intronic,3.88949158
NONHSAT160111.1,NONHSAG063324.1,Intronic,5.466294401
NONHSAT160112.1,NONHSAG106444.1,Intronic,2.428844549
NONHSAT160174.1,NONHSAG063354.1,Intronic,1.670984083
NONHSAT160193.1,NONHSAG063363.1,Intronic,4.744153897
NONHSAT160210.1,NONHSAG063376.2,Intronic,1.984375997
NONHSAT160365.1,NONHSAG063451.1,Intronic,3.468681186
NONHSAT160368.1,NONHSAG063453.1,Intronic,1.606606898
NONHSAT160383.1,NONHSAG063462.1,Intronic,1.842659633
NONHSAT160384.1,NONHSAG008521.2,Intronic,1.542526598
NONHSAT160396.1,NONHSAG063468.1,Intronic,2.480330381
NONHSAT160407.1,NONHSAG063474.1,Intronic,2.636672668
NONHSAT160475.1,NONHSAG008896.2,Intronic,8.497688401
NONHSAT160488.1,NONHSAG008927.2,Intronic,4.395635496
NONHSAT160499.1,NONHSAG063511.1,Intronic,1.612302017
NONHSAT160500.1,NONHSAG063512.1,Intronic,1.528846326
NONHSAT160501.1,NONHSAG063513.1,Intronic,2.242355293
NONHSAT160551.1,NONHSAG063535.1,Intronic,2.992221587
NONHSAT160552.1,NONHSAG063536.1,Intronic,3.718890878
NONHSAT160555.1,NONHSAG009163.2,Intronic,1.631992638
NONHSAT160573.1,NONHSAG063545.1,Intronic,5.220977892
NONHSAT160585.1,NONHSAG063551.1,Intronic,5.519757681
NONHSAT160586.1,NONHSAG063552.1,Intronic,4.283923428
NONHSAT160637.1,NONHSAG009392.2,Intronic,2.832104956
NONHSAT160654.1,NONHSAG063592.1,Intronic,1.719587619
NONHSAT160726.1,NONHSAG063631.1,Intronic,21.88060892
NONHSAT160728.1,NONHSAG009602.2,Intronic,2.774628523
NONHSAT160752.1,NONHSAG009652.2,Intronic,1.515446015
NONHSAT160760.1,NONHSAG063651.1,Intronic,0.894307288
NONHSAT160880.1,NONHSAG009999.2,Intronic,1.947373723
NONHSAT161724.1,NONHSAG064515.1,Intronic,1.614996275
NONHSAT161738.1,NONHSAG064519.1,Intronic,8.60239435
NONHSAT161742.1,NONHSAG064522.1,Intronic,2.527071251
NONHSAT161779.1,NONHSAG064544.1,Intronic,6.567249288
NONHSAT161822.1,NONHSAG064565.1,Intronic,18.93648951
NONHSAT161865.1,NONHSAG064578.1,Intronic,1.78311942
NONHSAT161875.1,NONHSAG010543.3,Intronic,1.294173744
NONHSAT161884.1,NONHSAG064587.1,Intronic,2.691140223
NONHSAT161905.1,NONHSAG106701.1,Intronic,2.369602283
NONHSAT161908.1,NONHSAG010602.2,Intronic,2.618193335
NONHSAT161951.1,NONHSAG064615.1,Intronic,2.624945635
NONHSAT161987.1,NONHSAG064633.1,Intronic,0.355788442
NONHSAT162017.1,NONHSAG064649.1,Intronic,6.191366046
NONHSAT162018.1,NONHSAG064650.1,Intronic,0.411926369
NONHSAT162034.1,NONHSAG064661.1,Intronic,3.05702178
NONHSAT162035.1,NONHSAG064662.1,Intronic,4.108513062
NONHSAT162039.1,NONHSAG064666.1,Intronic,2.212222398
NONHSAT162076.1,NONHSAG064685.1,Intronic,2.369511295
NONHSAT162086.1,NONHSAG064692.1,Intronic,4.377229311
NONHSAT162192.1,NONHSAG064745.1,Intronic,3.386953509
NONHSAT162195.1,NONHSAG064748.1,Intronic,3.780714536
NONHSAT162196.1,NONHSAG064749.1,Intronic,5.151125389
NONHSAT162199.1,NONHSAG064751.1,Intronic,3.641352073
NONHSAT162200.1,NONHSAG064752.1,Intronic,2.153284111
NONHSAT162205.1,NONHSAG064755.2,Intronic,1.408747106
NONHSAT162206.1,NONHSAG064756.1,Intronic,3.358357691
NONHSAT162328.1,NONHSAG064805.1,Intronic,1.613435177
NONHSAT162332.1,NONHSAG011537.2,Intronic,3.611175817
NONHSAT162335.1,NONHSAG064808.1,Intronic,3.139495405
NONHSAT162336.1,NONHSAG011553.2,Intronic,2.576926653
NONHSAT162348.1,NONHSAG064815.1,Intronic,3.033368298
NONHSAT162390.1,NONHSAG064842.1,Intronic,2.146610913
NONHSAT162408.1,NONHSAG064853.1,Intronic,4.440281751
NONHSAT162424.1,NONHSAG064860.1,Intronic,2.149356153
NONHSAT162476.1,NONHSAG064881.1,Intronic,3.829091702
NONHSAT162593.1,NONHSAG064942.1,Intronic,7.753611718
NONHSAT162617.1,NONHSAG064959.1,Intronic,4.677305337
NONHSAT162679.1,NONHSAG064992.1,Intronic,2.091099875
NONHSAT162729.1,NONHSAG065017.1,Intronic,22.1551412
NONHSAT162742.1,NONHSAG065023.1,Intronic,0.85781061
NONHSAT162762.1,NONHSAG065031.1,Intronic,4.18824389
NONHSAT162774.1,NONHSAG065039.1,Intronic,4.30818968
NONHSAT162775.1,NONHSAG065040.1,Intronic,1.742521497
NONHSAT162829.1,NONHSAG065070.1,Intronic,1.617466264
NONHSAT162837.1,NONHSAG065074.1,Intronic,4.611537404
NONHSAT162842.1,NONHSAG065079.1,Intronic,6.041146566
NONHSAT162864.1,NONHSAG012495.2,Intronic,3.64211966
NONHSAT162866.1,NONHSAG065093.1,Intronic,0.671375958
NONHSAT162900.1,NONHSAG065114.1,Intronic,1.642942274
NONHSAT162933.1,NONHSAG012635.2,Intronic,2.161764241
NONHSAT162937.1,NONHSAG065133.1,Intronic,1.15818965
NONHSAT162964.1,NONHSAG065150.1,Intronic,2.674069521
NONHSAT163123.1,NONHSAG065223.1,Intronic,2.910523028
NONHSAT163127.1,NONHSAG065224.1,Intronic,3.063435055
NONHSAT163128.1,NONHSAG065225.2,Intronic,2.136551968
NONHSAT163129.1,NONHSAG065226.1,Intronic,4.179812809
NONHSAT163155.1,NONHSAG065237.1,Intronic,1.069276728
NONHSAT163156.1,NONHSAG065238.1,Intronic,1.816688995
NONHSAT163246.1,NONHSAG065284.1,Intronic,3.02334239
NONHSAT163319.1,NONHSAG065322.1,Intronic,2.74468004
NONHSAT163343.1,NONHSAG065335.1,Intronic,2.222946213
NONHSAT163408.1,NONHSAG065370.1,Intronic,7.583795243
NONHSAT163409.1,NONHSAG065371.1,Intronic,4.807439523
NONHSAT163437.1,NONHSAG065382.1,Intronic,3.393351522
NONHSAT163444.1,NONHSAG065386.1,Intronic,1.436280807
NONHSAT163445.1,NONHSAG065387.1,Intronic,1.506628997
NONHSAT163447.1,NONHSAG065389.1,Intronic,2.970888586
NONHSAT163474.1,NONHSAG065406.1,Intronic,1.483453407
NONHSAT163495.1,NONHSAG065416.1,Intronic,1.7173632
NONHSAT163509.1,NONHSAG065427.1,Intronic,2.359299571
NONHSAT163529.1,NONHSAG011132.2,Intronic,2.444049214
NONHSAT163550.1,NONHSAG065457.1,Intronic,1.132149799
NONHSAT163574.1,NONHSAG065471.1,Intronic,3.237083721
NONHSAT163598.1,NONHSAG065486.1,Intronic,3.407278182
NONHSAT163599.1,NONHSAG065487.1,Intronic,1.052854656
NONHSAT163600.1,NONHSAG065488.1,Intronic,0.4075415
NONHSAT163607.1,NONHSAG065493.1,Intronic,4.214410341
NONHSAT163615.1,NONHSAG011392.2,Intronic,0.764590961
NONHSAT163616.1,NONHSAG011392.2,Intronic,3.056210793
NONHSAT163683.1,NONHSAG065532.1,Intronic,3.281250448
NONHSAT163746.1,NONHSAG011718.2,Intronic,3.382177355
NONHSAT163769.1,NONHSAG065576.1,Intronic,2.486574434
NONHSAT163770.1,NONHSAG065577.1,Intronic,2.331145826
NONHSAT163865.1,NONHSAG065626.1,Intronic,1.08191376
NONHSAT163942.1,NONHSAG065673.1,Intronic,3.539375218
NONHSAT164008.1,NONHSAG065704.1,Intronic,2.191329683
NONHSAT164070.1,NONHSAG065744.1,Intronic,4.349367302
NONHSAT164097.1,NONHSAG065754.1,Intronic,1.882426792
NONHSAT164102.1,NONHSAG012518.3,Intronic,0.140133036
NONHSAT164123.1,NONHSAG012543.2,Intronic,3.476951522
NONHSAT164128.1,NONHSAG012573.2,Intronic,6.12641205
NONHSAT164129.1,NONHSAG065770.1,Intronic,5.623154991
NONHSAT164135.1,NONHSAG065771.1,Intronic,2.982510211
NONHSAT164142.1,NONHSAG065776.1,Intronic,0.656750239
NONHSAT164143.1,NONHSAG065777.1,Intronic,1.627138513
NONHSAT164144.1,NONHSAG065778.1,Intronic,0.933392732
NONHSAT164254.1,NONHSAG012759.2,Intronic,2.82171368
NONHSAT164258.1,NONHSAG065832.1,Intronic,4.168427699
NONHSAT164297.1,NONHSAG065857.1,Intronic,2.047640945
NONHSAT164325.1,NONHSAG065869.1,Intronic,3.008656976
NONHSAT165296.1,NONHSAG012914.2,Intronic,6.216210592
NONHSAT165304.1,NONHSAG066836.1,Intronic,2.56016428
NONHSAT165308.1,NONHSAG066838.1,Intronic,3.356362939
NONHSAT165365.1,NONHSAG066868.1,Intronic,1.833926918
NONHSAT165376.1,NONHSAG066874.1,Intronic,4.925580016
NONHSAT165380.1,NONHSAG066878.1,Intronic,4.761882072
NONHSAT165381.1,NONHSAG066879.1,Intronic,2.446830249
NONHSAT165474.1,NONHSAG066929.1,Intronic,1.427338434
NONHSAT165515.1,NONHSAG066936.1,Intronic,2.74933439
NONHSAT165536.1,NONHSAG066949.1,Intronic,1.843056351
NONHSAT165590.1,NONHSAG066972.1,Intronic,1.93280696
NONHSAT165592.1,NONHSAG013344.2,Intronic,2.701067927
NONHSAT165624.1,NONHSAG013375.3,Intronic,2.350079815
NONHSAT165671.1,NONHSAG067007.1,Intronic,1.286252201
NONHSAT165730.1,NONHSAG067036.1,Intronic,1.922890259
NONHSAT165926.1,NONHSAG067129.1,Intronic,4.829795229
NONHSAT166128.1,NONHSAG067212.1,Intronic,3.35288298
NONHSAT166137.1,NONHSAG067216.1,Intronic,1.214979816
NONHSAT166151.1,NONHSAG067223.1,Intronic,3.025481105
NONHSAT166182.1,NONHSAG067240.1,Intronic,2.828018597
NONHSAT166318.1,NONHSAG067312.1,Intronic,8.889085508
NONHSAT166388.1,NONHSAG067342.1,Intronic,0.625527175
NONHSAT166389.1,NONHSAG014277.2,Intronic,4.265958755
NONHSAT166394.1,NONHSAG067344.1,Intronic,1.354347451
NONHSAT166423.1,NONHSAG067359.1,Intronic,1.179313173
NONHSAT166438.1,NONHSAG067369.1,Intronic,5.204732215
NONHSAT166496.1,NONHSAG067400.1,Intronic,2.564894099
NONHSAT166543.1,NONHSAG067420.1,Intronic,3.785397512
NONHSAT166587.1,NONHSAG013196.2,Intronic,2.99859817
NONHSAT166609.1,NONHSAG067452.1,Intronic,1.671136741
NONHSAT166654.1,NONHSAG067472.1,Intronic,1.233678131
NONHSAT166657.1,NONHSAG067475.1,Intronic,4.65384822
NONHSAT166661.1,NONHSAG067478.1,Intronic,1.879437109
NONHSAT166686.1,NONHSAG067495.1,Intronic,1.328123864
NONHSAT166741.1,NONHSAG067519.1,Intronic,2.007970423
NONHSAT166748.1,NONHSAG067523.1,Intronic,6.682757526
NONHSAT166760.1,NONHSAG013509.2,Intronic,2.549031514
NONHSAT166761.1,NONHSAG013509.2,Intronic,0.708353795
NONHSAT166783.1,NONHSAG067538.1,Intronic,4.034306606
NONHSAT167110.1,NONHSAG014000.2,Intronic,3.667190891
NONHSAT167136.1,NONHSAG014035.2,Intronic,1.604710536
NONHSAT168292.1,NONHSAG068698.1,Intronic,0.74121748
NONHSAT168322.1,NONHSAG068715.1,Intronic,2.702587882
NONHSAT168430.1,NONHSAG107488.1,Intronic,1.050988142
NONHSAT168458.1,NONHSAG068789.1,Intronic,4.682599591
NONHSAT168529.1,NONHSAG068819.1,Intronic,1.489421052
NONHSAT168565.1,NONHSAG068837.1,Intronic,2.328329077
NONHSAT168567.1,NONHSAG068839.1,Intronic,4.404241504
NONHSAT168603.1,NONHSAG068854.1,Intronic,2.926320941
NONHSAT168635.1,NONHSAG068865.1,Intronic,5.325311306
NONHSAT168658.1,NONHSAG068877.1,Intronic,2.238550872
NONHSAT168775.1,NONHSAG015675.2,Intronic,1.118842678
NONHSAT168801.1,NONHSAG068947.2,Intronic,2.602015984
NONHSAT168828.1,NONHSAG068965.1,Intronic,1.925804535
NONHSAT168865.1,NONHSAG068985.1,Intronic,1.348577395
NONHSAT168870.1,NONHSAG068988.1,Intronic,0.799680849
NONHSAT168927.1,NONHSAG069018.1,Intronic,1.582789456
NONHSAT168932.1,NONHSAG069020.1,Intronic,0.356371857
NONHSAT168971.1,NONHSAG069037.1,Intronic,1.218983359
NONHSAT169021.1,NONHSAG069058.1,Intronic,1.773987276
NONHSAT169023.1,NONHSAG069059.1,Intronic,2.660235084
NONHSAT169025.1,NONHSAG016104.2,Intronic,2.259934794
NONHSAT169044.1,NONHSAG069069.1,Intronic,12.53807784
NONHSAT169050.1,NONHSAG069072.1,Intronic,2.260538276
NONHSAT169066.1,NONHSAG014477.2,Intronic,4.017903298
NONHSAT169176.1,NONHSAG069121.1,Intronic,5.091055601
NONHSAT169204.1,NONHSAG069140.1,Intronic,0.843377329
NONHSAT169225.1,NONHSAG069153.1,Intronic,0.805040197
NONHSAT169232.1,NONHSAG069155.1,Intronic,4.735481148
NONHSAT169311.1,NONHSAG069194.1,Intronic,4.055771339
NONHSAT169315.1,NONHSAG069198.2,Intronic,2.929686901
NONHSAT169412.1,NONHSAG069253.1,Intronic,2.147453754
NONHSAT169542.1,NONHSAG069345.1,Intronic,1.695307265
NONHSAT169628.1,NONHSAG069384.1,Intronic,7.374320555
NONHSAT169629.1,NONHSAG069385.1,Intronic,0.737390345
NONHSAT169639.1,NONHSAG069390.1,Intronic,2.011160541
NONHSAT169732.1,NONHSAG069440.1,Intronic,4.04526936
NONHSAT169782.1,NONHSAG069474.1,Intronic,1.422685033
NONHSAT170587.1,NONHSAG070197.1,Intronic,1.89000178
NONHSAT170674.1,NONHSAG016560.2,Intronic,5.114068321
NONHSAT170684.1,NONHSAG070259.1,Intronic,3.700351524
NONHSAT170731.1,NONHSAG070290.1,Intronic,5.200915416
NONHSAT170769.1,NONHSAG070311.1,Intronic,1.460922196
NONHSAT170785.1,NONHSAG070319.1,Intronic,1.567175278
NONHSAT170841.1,NONHSAG070344.1,Intronic,3.548738668
NONHSAT170869.1,NONHSAG070363.1,Intronic,3.531695716
NONHSAT170912.1,NONHSAG017153.2,Intronic,3.485232372
NONHSAT170914.1,NONHSAG070388.1,Intronic,4.804614344
NONHSAT170915.1,NONHSAG070389.1,Intronic,1.934139385
NONHSAT170921.1,NONHSAG070394.1,Intronic,2.155868482
NONHSAT170927.1,NONHSAG070399.1,Intronic,1.929136241
NONHSAT170936.1,NONHSAG070404.1,Intronic,2.483760942
NONHSAT170994.1,NONHSAG070436.1,Intronic,0.814656894
NONHSAT170995.1,NONHSAG070437.1,Intronic,3.183288034
NONHSAT171034.1,NONHSAG070454.1,Intronic,6.283668123
NONHSAT171061.1,NONHSAG070470.1,Intronic,1.487251214
NONHSAT171076.1,NONHSAG070482.1,Intronic,2.512271672
NONHSAT171097.1,NONHSAG017646.2,Intronic,4.027770665
NONHSAT171154.1,NONHSAG070521.1,Intronic,1.993633637
NONHSAT171171.1,NONHSAG070531.1,Intronic,5.093056897
NONHSAT171304.1,NONHSAG070599.1,Intronic,2.239159925
NONHSAT171310.1,NONHSAG070602.1,Intronic,14.2146497
NONHSAT171376.1,NONHSAG070629.1,Intronic,5.455681528
NONHSAT171384.1,NONHSAG070633.1,Intronic,14.56860863
NONHSAT171428.1,NONHSAG070656.1,Intronic,5.470420962
NONHSAT171441.1,NONHSAG107991.1,Intronic,2.492011516
NONHSAT171509.1,NONHSAG070703.1,Intronic,2.133740863
NONHSAT171521.1,NONHSAG070708.1,Intronic,2.879408004
NONHSAT171529.1,NONHSAG070713.1,Intronic,2.047134566
NONHSAT171592.1,NONHSAG070743.1,Intronic,1.360743373
NONHSAT171601.1,NONHSAG070751.1,Intronic,1.75790202
NONHSAT171602.1,NONHSAG070752.1,Intronic,0.864261683
NONHSAT171603.1,NONHSAG070753.1,Intronic,2.146310905
NONHSAT171613.1,NONHSAG070762.1,Intronic,1.77311621
NONHSAT171614.1,NONHSAG070763.1,Intronic,2.946916536
NONHSAT171628.1,NONHSAG070771.1,Intronic,5.696206168
NONHSAT171630.1,NONHSAG070773.1,Intronic,24.63543382
NONHSAT171680.1,NONHSAG070800.1,Intronic,19.64484231
NONHSAT171694.1,NONHSAG070811.1,Intronic,1.593096319
NONHSAT171698.1,NONHSAG070813.1,Intronic,1.960859167
NONHSAT171703.1,NONHSAG108059.1,Intronic,1.339206222
NONHSAT171714.1,NONHSAG017245.3,Intronic,5.415914954
NONHSAT171748.1,NONHSAG070842.1,Intronic,2.374314234
NONHSAT171795.1,NONHSAG070869.1,Intronic,1.309691939
NONHSAT171800.1,NONHSAG070872.1,Intronic,28.95802721
NONHSAT171801.1,NONHSAG070873.1,Intronic,3.476152417
NONHSAT171816.1,NONHSAG070882.1,Intronic,2.333383592
NONHSAT171817.1,NONHSAG070883.1,Intronic,40.12225778
NONHSAT171867.1,NONHSAG070903.1,Intronic,15.82360525
NONHSAT171910.1,NONHSAG070916.1,Intronic,4.104014471
NONHSAT172062.1,NONHSAG070971.2,Intronic,1.796807026
NONHSAT172532.1,NONHSAG071420.1,Intronic,1.269244991
NONHSAT172539.1,NONHSAG071423.1,Intronic,2.513762048
NONHSAT172541.1,NONHSAG071424.1,Intronic,3.06100292
NONHSAT172555.1,NONHSAG018336.2,Intronic,2.756536402
NONHSAT172556.1,NONHSAG071434.1,Intronic,5.505208764
NONHSAT172557.1,NONHSAG071435.1,Intronic,2.232131434
NONHSAT172558.1,NONHSAG071436.1,Intronic,1.845556982
NONHSAT172562.1,NONHSAG071439.1,Intronic,2.770753991
NONHSAT172569.1,NONHSAG071442.1,Intronic,4.237166528
NONHSAT172585.1,NONHSAG071448.1,Intronic,0.501455614
NONHSAT172589.1,NONHSAG071451.1,Intronic,7.99243272
NONHSAT172590.1,NONHSAG071452.1,Intronic,2.765797755
NONHSAT172595.1,NONHSAG071456.1,Intronic,2.359613208
NONHSAT172631.1,NONHSAG071475.1,Intronic,2.307810275
NONHSAT172633.1,NONHSAG018523.3,Intronic,1.520585627
NONHSAT172636.1,NONHSAG018536.2,Intronic,1.112895803
NONHSAT172661.1,NONHSAG018561.2,Intronic,2.862340914
NONHSAT172663.1,NONHSAG071491.1,Intronic,1.884134974
NONHSAT172699.1,NONHSAG071513.1,Intronic,2.031352322
NONHSAT172703.1,NONHSAG071516.1,Intronic,1.186775434
NONHSAT172707.1,NONHSAG071519.1,Intronic,1.061323612
NONHSAT172741.1,NONHSAG071539.1,Intronic,3.189828877
NONHSAT172743.1,NONHSAG071540.1,Intronic,1.537235269
NONHSAT172766.1,NONHSAG018846.2,Intronic,3.120010154
NONHSAT172791.1,NONHSAG071563.1,Intronic,2.100493304
NONHSAT172876.1,NONHSAG071611.1,Intronic,6.469702175
NONHSAT172933.1,NONHSAG071639.1,Intronic,9.423418228
NONHSAT172952.1,NONHSAG071651.1,Intronic,1.477942991
NONHSAT172985.1,NONHSAG071667.1,Intronic,5.299942477
NONHSAT172988.1,NONHSAG071669.1,Intronic,1.707640237
NONHSAT173011.1,NONHSAG071674.1,Intronic,2.818864932
NONHSAT173052.1,NONHSAG071698.1,Intronic,3.946510676
NONHSAT173065.1,NONHSAG071703.1,Intronic,1.880229442
NONHSAT173066.1,NONHSAG071704.1,Intronic,3.266236385
NONHSAT173103.1,NONHSAG071725.1,Intronic,1.198053456
NONHSAT173200.1,NONHSAG071779.1,Intronic,6.411909351
NONHSAT173203.1,NONHSAG071780.1,Intronic,4.4000217
NONHSAT173210.1,NONHSAG019818.2,Intronic,2.884128053
NONHSAT173211.1,NONHSAG071786.1,Intronic,3.127473554
NONHSAT173243.1,NONHSAG071808.1,Intronic,7.335555177
NONHSAT173248.1,NONHSAG019947.2,Intronic,1.691764712
NONHSAT173249.1,NONHSAG019947.2,Intronic,2.54837455
NONHSAT173309.1,NONHSAG071843.1,Intronic,6.362179064
NONHSAT173312.1,NONHSAG071846.1,Intronic,2.770636763
NONHSAT173313.1,NONHSAG071847.1,Intronic,0.994206551
NONHSAT173314.1,NONHSAG020059.2,Intronic,44.18996256
NONHSAT173315.1,NONHSAG071848.1,Intronic,3.659981514
NONHSAT173350.1,NONHSAG071869.1,Intronic,1.637917873
NONHSAT173351.1,NONHSAG071870.1,Intronic,3.875939808
NONHSAT173352.1,NONHSAG071871.1,Intronic,1.981723809
NONHSAT173383.1,NONHSAG071892.1,Intronic,3.520185387
NONHSAT173430.1,NONHSAG071914.1,Intronic,2.62521068
NONHSAT173468.1,NONHSAG071930.1,Intronic,12.4173676
NONHSAT173472.1,NONHSAG020351.2,Intronic,1.712878205
NONHSAT173497.1,NONHSAG071945.1,Intronic,3.326883239
NONHSAT173500.1,NONHSAG071947.1,Intronic,3.472866313
NONHSAT173507.1,NONHSAG071951.1,Intronic,4.329734518
NONHSAT173547.1,NONHSAG071974.1,Intronic,1.0204958
NONHSAT173554.1,NONHSAG071979.1,Intronic,2.103057501
NONHSAT173557.1,NONHSAG071981.1,Intronic,3.306350829
NONHSAT173558.1,NONHSAG071982.1,Intronic,3.192060606
NONHSAT173561.1,NONHSAG018462.2,Intronic,5.944036153
NONHSAT173564.1,NONHSAG071985.1,Intronic,4.60794733
NONHSAT173600.1,NONHSAG072009.1,Intronic,1.795015338
NONHSAT173675.1,NONHSAG072052.1,Intronic,5.622627318
NONHSAT173676.1,NONHSAG072053.1,Intronic,5.838201071
NONHSAT173734.1,NONHSAG072086.2,Intronic,3.40328777
NONHSAT173755.1,NONHSAG019051.2,Intronic,2.899438468
NONHSAT173756.1,NONHSAG072099.1,Intronic,2.73640924
NONHSAT173829.1,NONHSAG072126.1,Intronic,1.35211828
NONHSAT173927.1,NONHSAG072186.1,Intronic,4.795499998
NONHSAT173928.1,NONHSAG072187.1,Intronic,2.28347657
NONHSAT173989.1,NONHSAG072222.1,Intronic,3.143409056
NONHSAT173990.1,NONHSAG072223.1,Intronic,2.369452323
NONHSAT174012.1,NONHSAG072236.1,Intronic,3.448948328
NONHSAT174030.1,NONHSAG072250.1,Intronic,3.048941008
NONHSAT174032.1,NONHSAG072252.1,Intronic,3.796861307
NONHSAT174033.1,NONHSAG072253.1,Intronic,2.236094712
NONHSAT174054.1,NONHSAG072266.1,Intronic,1.450991762
NONHSAT174058.1,NONHSAG072269.1,Intronic,1.193473506
NONHSAT174100.1,NONHSAG108506.1,Intronic,2.451461206
NONHSAT174123.1,NONHSAG072306.1,Intronic,1.291176434
NONHSAT174189.1,NONHSAG072344.1,Intronic,1.731186226
NONHSAT174191.1,NONHSAG072345.1,Intronic,2.697649309
NONHSAT174193.1,NONHSAG072347.1,Intronic,3.548407801
NONHSAT174217.1,NONHSAG072366.1,Intronic,1.941845455
NONHSAT174218.1,NONHSAG072367.1,Intronic,2.6205986
NONHSAT174726.1,NONHSAG072864.1,Intronic,3.896985205
NONHSAT174769.1,NONHSAG072890.1,Intronic,2.540358616
NONHSAT174770.1,NONHSAG072891.1,Intronic,4.527136388
NONHSAT174786.1,NONHSAG072903.1,Intronic,1.983959186
NONHSAT174788.1,NONHSAG072904.1,Intronic,3.148614954
NONHSAT174829.1,NONHSAG020719.2,Intronic,12.57494923
NONHSAT174836.1,NONHSAG072930.1,Intronic,4.979345918
NONHSAT174931.1,NONHSAG072984.1,Intronic,2.535231546
NONHSAT174958.1,NONHSAG072997.1,Intronic,0.973354854
NONHSAT174959.1,NONHSAG072998.1,Intronic,5.45842758
NONHSAT174964.1,NONHSAG073002.1,Intronic,1.286822493
NONHSAT174965.1,NONHSAG073003.1,Intronic,6.950489325
NONHSAT174979.1,NONHSAG021099.2,Intronic,2.026202377
NONHSAT175005.1,NONHSAG073027.1,Intronic,2.694686342
NONHSAT175039.1,NONHSAG073039.1,Intronic,5.390451632
NONHSAT175043.1,NONHSAG021276.2,Intronic,10.02151722
NONHSAT175048.1,NONHSAG073044.1,Intronic,2.292399252
NONHSAT175058.1,NONHSAG073049.1,Intronic,11.26789652
NONHSAT175059.1,NONHSAG073050.1,Intronic,1.78836598
NONHSAT175060.1,NONHSAG073051.1,Intronic,0.787806505
NONHSAT175061.1,NONHSAG073052.1,Intronic,1.12742014
NONHSAT175062.1,NONHSAG073053.1,Intronic,1.742461003
NONHSAT175063.1,NONHSAG073054.1,Intronic,0.450082009
NONHSAT175067.1,NONHSAG021385.2,Intronic,2.522830285
NONHSAT175068.1,NONHSAG073058.1,Intronic,1.484697225
NONHSAT175091.1,NONHSAG073071.1,Intronic,2.743021137
NONHSAT175092.1,NONHSAG073072.1,Intronic,2.571880887
NONHSAT175094.1,NONHSAG073073.1,Intronic,6.395161005
NONHSAT175096.1,NONHSAG073074.1,Intronic,1.241324218
NONHSAT175121.1,NONHSAG073092.1,Intronic,0.673968336
NONHSAT175170.1,NONHSAG073113.1,Intronic,11.81298046
NONHSAT175235.1,NONHSAG073154.1,Intronic,2.06097796
NONHSAT175269.1,NONHSAG022006.3,Intronic,3.059217344
NONHSAT175278.1,NONHSAG073185.1,Intronic,2.95777244
NONHSAT175293.1,NONHSAG022073.2,Intronic,41.06685544
NONHSAT175356.1,NONHSAG073221.1,Intronic,3.197034088
NONHSAT175385.1,NONHSAG073235.1,Intronic,0.870108681
NONHSAT175387.1,NONHSAG073236.1,Intronic,7.472775203
NONHSAT175388.1,NONHSAG073237.1,Intronic,3.451826103
NONHSAT175389.1,NONHSAG073238.1,Intronic,1.583091119
NONHSAT175390.1,NONHSAG073239.1,Intronic,0.481756943
NONHSAT175408.1,NONHSAG073256.1,Intronic,1.57156275
NONHSAT175409.1,NONHSAG073257.1,Intronic,0.32732656
NONHSAT175410.1,NONHSAG073258.1,Intronic,1.431484657
NONHSAT175411.1,NONHSAG073259.1,Intronic,1.183267904
NONHSAT175438.1,NONHSAG022358.2,Intronic,2.73294452
NONHSAT175439.1,NONHSAG073277.1,Intronic,0.724399201
NONHSAT175444.1,NONHSAG073281.1,Intronic,4.690462298
NONHSAT175457.1,NONHSAG073290.1,Intronic,0.798953668
NONHSAT175466.1,NONHSAG073296.1,Intronic,1.91756324
NONHSAT175499.1,NONHSAG073320.1,Intronic,0.977024428
NONHSAT175510.1,NONHSAG073327.1,Intronic,9.591386843
NONHSAT175616.1,NONHSAG022780.2,Intronic,0.876351633
NONHSAT175650.1,NONHSAG073389.1,Intronic,2.905063158
NONHSAT175727.1,NONHSAG073431.1,Intronic,1.225013617
NONHSAT175812.1,NONHSAG073466.1,Intronic,5.146602791
