transcript_id,exon
NM_133476,10
NM_021570,4
NM_001822,13
NM_001195799,17
NM_001025201,13
NM_001206602,7
NM_005929,16
NM_001830,13
NM_152772,10
NM_032332,9
NM_012242,4
NM_001289157,7
NM_001206682,4
NM_152897,5
NM_006350,6
NM_013409,6
NM_005456,12
NM_001193306,3
NM_001206701,23
NM_001206703,14
NM_024598,7
NM_002733,12
NM_001204300,11
NM_001242802,5
NM_002653,3
NM_052837,8
NM_001251845,13
NM_001319,12
NM_001190844,3
NM_015492,3
NM_004111,2
NM_005138,2
NM_020703,2
NM_173083,15
NM_152455,5
NM_001284527,7
NM_016547,7
NM_001257135,2
NM_003988,11
NM_207370,6
NM_001286262,7
NM_004663,5
NM_021078,18
NM_014106,3
NM_004881,5
NM_147184,6
NM_001005742,12
NM_001206802,4
NM_006268,11
NM_000968,10
NM_006388,14
NM_182709,13
NM_001099786,6
NM_001206833,12
NM_002833,13
NM_001284237,4
NM_017810,6
NM_002199,9
NM_001286514,15
NM_001261395,12
NM_001005741,12
NM_022752,2
NM_001287746,10
NM_022662,48
NM_022903,2
NM_012094,6
NM_181651,5
NM_181652,4
NM_153002,9
NM_004701,9
NM_001206855,15
NM_001206482,22
NM_001206836,5
NM_001242699,14
NM_001113475,6
NM_014399,6
NM_000157,11
NM_017523,7
NM_001284528,4
NM_006024,17
NM_001206901,17
NM_001079864,17
NM_001286515,13
NM_001206902,16
NM_133496,11
NM_001164722,2
NM_001205296,10
NM_001171811,10
NM_004693,9
NM_005380,4
NM_001168271,9
NM_001145082,6
NM_001286055,6
NM_178422,2
NM_003685,20
NM_006642,18
NM_001206952,5
NM_001205,6
NM_145326,4
NM_013979,7
NM_013978,5
NM_002710,7
NM_013980,6
NM_015900,11
NM_025258,17
NM_001204871,7
NM_005921,20
NM_022460,7
NM_001164723,3
NM_005432,10
NM_001100118,9
NM_001171812,10
NM_001100119,10
NM_014764,4
NM_003617,5
NM_001433,22
NM_032682,21
NM_001145093,5
NM_001193285,7
NM_001286056,7
NM_001206999,48
NM_007174,47
NM_144590,6
NM_001207004,4
NM_001001668,6
NM_181756,5
NM_182539,5
NM_001207005,5
NM_001257406,10
NM_020721,14
NM_001195386,3
NM_001287749,8
NM_001278165,4
NM_018240,15
NM_134269,21
NM_004228,12
NM_001204085,4
NM_001207017,21
NM_001146170,9
NM_005131,21
NM_001207018,20
NM_001253876,10
NM_013229,27
NM_002355,7
NM_032143,21
NM_001258246,5
NM_145274,3
NM_001287750,7
NM_001207037,8
NM_001001701,2
NM_138927,12
NM_000456,6
NM_001079843,21
NM_018351,21
NM_181861,27
NM_004402,7
NM_001244808,21
NM_001207051,38
NM_173489,42
NM_001018003,10
NM_005775,21
NM_001100396,5
NM_022358,2
NM_006892,23
NM_175848,22
NM_175849,20
NM_017766,16
NM_023923,13
NM_001207055,19
NM_001035,105
NM_001100399,33
NM_001100400,16
NM_001207058,12
NM_001159280,12
NM_001195387,3
NM_007195,10
NM_001282669,7
NM_001100418,5
NM_001100419,5
NM_001204089,4
NM_001164245,13
NM_001100420,5
NM_153269,11
NM_001100421,4
NM_080571,11
NM_001048183,14
NM_001195302,6
NM_138573,6
NM_001100425,7
NM_001100426,15
NM_002399,13
NM_021159,15
NM_001286568,21
NM_001100429,14
NM_001100430,13
NM_001164246,13
NM_014743,10
NM_001199687,7
NM_001100590,9
NM_006947,19
NM_006062,13
NM_001242335,7
NM_172208,7
NM_001039763,14
NM_194449,17
NM_001146171,10
NM_199046,8
NM_001242359,12
NM_014347,4
NM_005427,14
NM_003201,7
NM_024014,2
NM_145270,3
NM_014603,5
NM_017599,12
NM_001198688,19
NM_001199781,3
NM_006982,4
NM_001144013,23
NM_005074,13
NM_001270782,6
NM_013243,12
NM_133639,3
NM_173573,14
NM_005663,11
NM_001278055,8
NM_182515,5
NM_001160,26
NM_004774,17
NM_006459,11
NM_004666,7
NM_001100626,12
NM_001256447,8
NM_018899,4
NM_004268,12
NM_018135,6
NM_001100812,5
NM_021216,3
NM_138813,29
NM_015666,7
NM_001242474,4
NM_016118,15
NM_003921,3
NM_017933,4
NM_001100818,3
NM_152337,4
NM_001199782,3
NM_001100873,4
NM_020682,11
NM_002314,16
NM_015037,26
NM_001242487,26
NM_052843,81
NM_001100878,14
NM_001242488,26
NM_001243351,15
NM_001244812,16
NM_018645,4
NM_001193343,5
NM_181552,24
NM_007021,2
NM_207380,11
NM_001178002,29
NM_003411,8
NM_017495,4
NM_000447,13
NM_001008895,20
NM_183425,3
NM_016100,6
NM_012486,13
NM_001199747,3
NM_001100917,9
NM_181528,5
NM_006068,2
NM_016292,18
NM_001278513,20
NM_020869,20
NM_018158,14
NM_021723,31
NM_003068,3
NM_001244813,15
NM_032435,10
NM_018339,4
NM_000343,15
NM_001242535,14
NM_152900,21
NM_024311,14
NM_004272,9
NM_017849,4
NM_001242536,12
NM_001242537,12
NM_018896,38
NM_022766,13
NM_002519,18
NM_000444,22
NM_001193304,4
NM_015844,16
NM_016351,30
NM_015846,17
NM_015847,16
NM_001144994,3
NM_178812,12
NM_002384,15
NM_003973,6
NM_015845,14
NM_080651,4
NM_031486,5
NM_001194,8
NM_016044,8
NM_001242589,3
NM_001282986,3
NM_001007101,4
NM_184234,17
NM_004902,17
NM_001242599,16
NM_006538,5
NM_001242600,16
NM_001146221,3
NM_078481,20
NM_001244814,17
NM_001784,18
NM_001170553,8
NM_001025160,19
NM_016602,2
NM_024721,11
NM_001178079,22
NM_022744,13
NM_001261458,4
NM_001277077,6
NM_001277842,8
NM_138621,4
NM_001024074,2
NM_016466,4
NM_001286768,10
NM_207506,4
NM_001261459,6
NM_001101676,5
NM_001034996,6
NM_006221,4
NM_212558,2
NM_004385,15
NM_138730,6
NM_016531,6
NM_001261460,6
NM_001162371,2
NM_001270377,5
NM_024942,6
NM_001126336,13
NM_001170721,6
NM_004646,29
NM_001243879,8
NM_003813,2
NM_024993,3
NM_001142749,22
NM_001244815,16
NM_002137,11
NM_031243,12
NM_025073,5
NM_001282272,15
NM_001102396,5
NM_025079,6
NM_001164097,14
NM_002634,7
NM_025128,16
NM_001242696,4
NM_025130,18
NM_001017989,2
NM_003608,2
NM_025133,23
NM_001258249,30
NM_005028,10
NM_017922,14
NM_001190274,23
NM_006207,7
NM_001039570,9
NM_003111,7
NM_001618,23
NM_001286137,4
NM_013249,3
NM_001166169,10
NM_001166017,8
NM_002589,2
NM_024516,3
NM_138409,4
NM_033411,3
NM_001039891,6
NM_152293,2
NM_175767,16
NM_001282611,6
NM_032354,5
NM_183065,5
NM_001102575,2
NM_001204255,9
NM_032532,23
NM_001146291,6
NM_032714,5
NM_001198805,3
NM_000380,6
NM_033288,6
NM_001184701,11
NM_001102603,7
NM_153209,20
NM_001286524,3
NM_001258251,29
NM_183243,15
NM_001102605,16
NM_020119,13
NM_004938,26
NM_203301,4
NM_033103,15
NM_001206651,10
NM_018100,11
NM_052890,5
NM_001145001,11
NM_058229,9
NM_152339,3
NM_052928,11
NM_001105568,38
NM_004711,4
NM_145731,4
NM_014397,10
NM_001102651,5
NM_001166170,10
NM_001190981,16
NM_001256062,2
NM_018953,2
NM_001012507,3
NM_015910,18
NM_001102657,5
NM_001288729,26
NM_001242463,7
NM_001032386,5
NM_003241,14
NM_001198806,3
NM_001248000,8
NM_016475,7
NM_145799,11
NM_001166168,10
NM_002933,2
NM_198235,3
NM_001001852,6
NM_031918,2
NM_001243645,4
NM_001284201,7
NM_181661,8
NM_015575,31
NM_016282,5
NM_001103146,29
NM_001103148,28
NM_014291,9
NM_003044,17
NM_001284202,8
NM_007350,2
NM_015243,18
NM_152761,9
NM_174923,5
NM_001102658,4
NM_001199852,4
NM_023926,7
NM_198457,3
NM_001338,7
NM_001171690,10
NM_003410,10
NM_001195200,6
NM_031448,3
NM_015059,56
NM_031283,12
NM_138360,40
NM_001207063,5
NM_001161528,5
NM_001258353,28
NM_001168364,7
NM_175073,9
NM_003070,34
NM_017802,13
NM_017858,8
NM_001198807,4
NM_006148,7
NM_017905,13
NM_001258211,8
NM_001199856,5
NM_001178084,8
NM_001190467,6
NM_020980,6
NM_001166171,11
NM_000047,11
NM_001278539,9
NM_001114726,6
NM_001283041,26
NM_017938,10
NM_001258354,28
NM_001080836,3
NM_001174164,6
NM_182488,9
NM_001184,47
NM_017998,2
NM_005606,14
NM_003203,17
NM_000275,24
NM_001635,21
NM_000050,16
NM_020428,22
NM_001039886,5
NM_015483,4
NM_001104587,7
NM_001104588,7
NM_001104589,6
NM_001104590,7
NM_006825,2
NM_152270,5
NM_001195082,4
NM_014924,10
NM_005938,3
NM_018028,16
NM_178820,6
NM_018257,6
NM_001104925,6
NM_001080501,2
NM_199337,5
NM_080764,4
NM_001170931,4
NM_001272036,5
NM_175874,2
NM_001191035,5
NM_000094,118
NM_001408,34
NM_016023,7
NM_001042590,13
NM_022492,13
NM_025152,11
NM_001105198,2
NM_030577,2
NM_001105199,2
NM_001191036,5
NM_005466,8
NM_001286389,4
NM_014730,5
NM_001167867,6
NM_182703,15
NM_032045,10
NM_020348,11
NM_001550,12
NM_174902,6
NM_013359,6
NM_001259,8
NM_014504,9
NM_001304264,6
NM_152435,9
NM_001101340,2
NM_032134,19
NM_022783,9
NM_001007245,13
NM_015885,16
NM_005446,12
NM_022101,7
NM_001197079,12
NM_002888,4
NM_005415,11
NM_001057,5
NM_000458,9
NM_001165923,9
NM_001170569,7
NM_198471,11
NM_000179,10
NM_018390,7
NM_005261,5
NM_145755,29
NM_145027,23
NM_139075,25
NM_198542,4
NM_001170570,6
NM_173565,21
NM_182762,7
NM_001304336,4
NM_017594,2
NM_001304340,20
NM_020131,11
NM_012239,7
NM_001017524,7
NM_173631,4
NM_006095,37
NM_181702,5
NM_001105529,36
NM_144693,10
NM_001304350,5
NM_014265,23
NM_001304351,22
NM_001177317,13
NM_001105530,13
NM_006367,13
NM_138286,4
NM_002593,9
NM_001171192,17
NM_198580,12
NM_032309,4
NM_007001,12
NM_001304354,4
NM_005070,23
NM_004176,19
NM_001145076,22
NM_201574,23
NM_019063,23
NM_002692,19
NM_020699,11
NM_001195250,7
NM_020924,2
NM_001171876,29
NM_001197330,18
NM_080834,12
NM_014520,26
NM_001105538,27
NM_024053,6
NM_032865,13
NM_001002876,5
NM_001105540,32
NM_001110215,2
NM_001304371,4
NM_001146273,2
NM_020911,32
NM_001031741,16
NM_007110,55
NM_018490,18
NM_153215,4
NM_005382,3
NM_001002030,6
NM_138638,4
NM_018479,5
NM_001105544,5
NM_001105545,4
NM_015103,36
NM_001304392,2
NM_002996,3
NM_021914,4
NM_014660,17
NM_001190972,6
NM_007086,26
NM_022897,28
NM_014305,12
NM_001166393,12
NM_017925,32
NM_001008396,25
NM_001145536,3
NM_005628,8
NM_001304437,10
NM_198920,10
NM_001304444,12
NM_002022,10
NM_001304449,4
NM_001304450,4
NM_002631,13
NM_017653,17
NM_001304451,12
NM_001304452,13
NM_173582,14
NM_018335,8
NM_024602,21
NM_017908,7
NM_001304453,6
NM_019052,18
NM_001105563,18
NM_001394,4
NM_001304464,5
NM_001136019,7
NM_003741,23
NM_001304473,24
NM_020693,33
NM_057158,5
NM_003867,5
NM_018319,17
NM_183238,5
NM_001252006,9
NM_032611,5
NM_001267827,8
NM_025185,25
NM_001144995,6
NM_001164715,5
NM_001252007,7
NM_007079,4
NM_018473,3
NM_139241,17
NM_001267828,8
NM_001203258,21
NM_012460,6
NM_000270,6
NM_001304489,5
NM_001304490,5
NM_153347,3
NM_001304491,4
NM_145911,6
NM_001160094,4
NM_002621,10
NM_022087,12
NM_053064,4
NM_001989,3
NM_001304521,14
NM_006252,9
NM_002225,12
NM_001304525,4
NM_023080,5
NM_080473,7
NM_001008744,16
NM_001109891,8
NM_032814,11
NM_033140,12
NM_001243774,3
NM_021110,48
NM_005852,39
NM_017643,17
NM_001005273,40
NM_006310,23
NM_018073,7
NM_004885,4
NM_000267,57
NM_001042492,58
NM_007155,9
NM_001110354,8
NM_005811,3
NM_173854,11
NM_001042415,6
NM_024770,10
NM_001110514,18
NM_005824,5
NM_004438,18
NM_001024596,5
NM_024561,20
NM_001110798,11
NM_173174,36
NM_001271774,18
NM_172070,39
NM_005631,12
NM_001799,12
NM_001261,7
NM_004103,32
NM_001271775,18
NM_005596,9
NM_001144068,4
NM_173176,31
NM_005813,18
NM_016170,3
NM_003048,12
NM_001190737,11
NM_001143936,2
NM_020309,12
NM_130786,8
NM_007344,11
NM_017807,11
NM_001077494,23
NM_145648,8
NM_145032,20
NM_005708,9
NM_001166579,7
NM_001126106,11
NM_152419,18
NM_017420,3
NM_003379,13
NM_001111077,14
NM_153280,26
NM_003334,26
NM_019851,3
NM_006036,14
NM_014580,10
NM_001042385,13
NM_024825,8
NM_138761,6
NM_138763,5
NM_001042386,13
NM_004324,5
NM_002553,14
NM_001146254,8
NM_001271711,9
NM_145025,12
NM_001807,11
NM_181747,9
NM_001112704,3
NM_000487,8
NM_000710,3
NM_001085425,9
NM_000268,16
NM_016418,17
NM_001219,7
NM_181828,16
NM_181829,16
NM_181830,15
NM_021210,4
NM_181832,17
NM_001085426,9
NM_181831,15
NM_004519,15
NM_001134875,8
NM_000262,9
NM_004776,9
NM_144489,5
NM_001012993,2
NM_032873,14
NM_006003,2
NM_052839,3
NM_004976,2
NM_003034,5
NM_001085428,8
NM_001199672,8
NM_001199673,6
NM_015711,15
NM_014252,7
NM_022098,10
NM_001134876,7
NM_001113202,8
NM_032482,28
NM_001113207,4
NM_016946,10
NM_144702,15
NM_001286273,5
NM_001369,79
NM_018646,15
NM_001258,8
NM_014742,18
NM_001077653,8
NM_013296,15
NM_144970,7
NM_001397,19
NM_016083,2
NM_001855,42
NM_133367,2
NM_005178,9
NM_004496,2
NM_152637,2
NM_145061,9
NM_173642,5
NM_001463,6
NM_001113407,11
NM_001013632,2
NM_001201366,9
NM_002764,7
NM_000317,6
NM_003258,7
NM_001024674,6
NM_001031740,4
NM_001113482,4
NM_001113490,11
NM_006640,11
NM_006630,6
NM_020951,5
NM_001113491,12
NM_001113492,12
NM_001282916,19
NM_001113495,10
NM_016848,12
NM_001113496,10
NM_033400,10
NM_024322,8
NM_001144824,6
NM_001145649,6
NM_001023563,4
NM_001145078,3
NM_000370,5
NM_016357,11
NM_001113546,11
NM_001272011,11
NM_001113547,8
NM_024430,15
NM_080548,16
NM_002831,16
NM_001184735,5
NM_005536,9
NM_181725,9
NM_018364,7
NM_001144878,10
NM_001143981,12
NM_139318,11
NM_018354,2
NM_015722,6
NM_001144879,8
NM_004117,11
NM_001145639,4
NM_024665,16
NM_001304759,7
NM_000606,7
NM_012269,5
NM_001169109,2
NM_001237,8
NM_182746,17
NM_001169110,2
NM_138777,7
NM_001114090,13
NM_004705,5
NM_021239,19
NM_015453,10
NM_001114092,10
NM_001146683,8
NM_001173512,6
NM_172210,9
NM_172212,9
NM_153035,5
NM_001039693,8
NM_018451,17
NM_014415,11
NM_001304777,7
NM_016041,7
NM_001008777,11
NM_020807,2
NM_001171603,15
NM_001002814,6
NM_080628,7
NM_001184970,11
NM_198053,8
NM_000734,8
NM_001164814,19
NM_004395,14
NM_080881,15
NM_025151,5
NM_004956,14
NM_001100409,23
NM_001029859,2
NM_015571,24
NM_021916,2
NM_001005851,5
NM_030786,5
NM_001164815,18
NM_018346,9
NM_152511,2
NM_152376,2
NM_001164816,12
NM_024857,23
NM_006732,4
NM_021061,6
NM_030791,3
NM_001114171,3
NM_018145,13
NM_001145668,2
NM_001164817,13
NM_006845,21
NM_001171606,15
NM_001163149,12
NM_001144955,5
NM_020374,14
NM_001193502,4
NM_001024630,9
NM_175075,4
NM_001441,15
NM_173649,5
NM_005141,8
NM_001256113,4
NM_001033723,9
NM_032932,15
NM_018199,8
NM_153046,36
NM_006915,5
NM_004433,9
NM_001114309,9
NM_003998,24
NM_000834,13
NM_001077665,8
NM_000416,7
NM_198476,6
NM_001008528,4
NM_003443,16
NM_001165412,24
NM_004888,3
NM_198530,4
NM_014009,12
NM_001193360,10
NM_000201,7
NM_002162,7
NM_207344,2
NM_001146695,18
NM_017560,3
NM_181787,19
NM_001244567,6
NM_020880,3
NM_213597,2
NM_001304949,5
NM_001196,6
NM_001193362,10
NM_001304952,5
NM_001304953,5
NM_001304954,4
NM_001166109,19
NM_197967,5
NM_001283056,7
NM_002263,11
NM_002286,8
NM_014109,28
NM_001278243,7
NM_207435,5
NM_003628,22
NM_001304970,22
NM_001304971,16
NM_001827,3
NM_001333,8
NM_006558,9
NM_138432,9
NM_006832,15
NM_014496,22
NM_001039842,2
NM_001304994,2
NM_001244569,5
NM_001278244,6
NM_001008388,3
NM_001283057,6
NM_001001683,3
NM_001244570,4
NM_006294,4
NM_001278245,7
NM_001042550,25
NM_004452,11
NM_182633,7
NM_130897,4
NM_001134999,16
NM_030972,7
NM_152570,7
NM_001161499,6
NM_001305049,8
NM_001305050,6
NM_001305051,8
NM_001305052,7
NM_004949,17
NM_001942,15
NM_001305066,3
NM_001258282,7
NM_007250,6
NM_001161500,5
NM_001145306,8
NM_025000,14
NM_024025,4
NM_000411,12
NM_001305116,3
NM_001171617,14
NM_153208,10
NM_001305121,9
NM_148898,18
NM_001305134,10
NM_020677,6
NM_024309,6
NM_017698,6
NM_016192,10
NM_001305145,4
NM_001161527,6
NM_002357,6
NM_001242784,12
NM_001042551,25
NM_001305207,5
NM_014916,14
NM_001305208,5
NM_001282456,2
NM_004838,10
NM_001024678,5
NM_032018,5
NM_001010984,4
NM_001261462,3
NM_016131,6
NM_007137,5
NM_001102420,7
NM_001145722,10
NM_001242786,18
NM_006444,25
NM_001102421,6
NM_005919,10
NM_001204064,3
NM_025072,7
NM_001190482,37
NM_001195536,7
NM_001199706,7
NM_002055,9
NM_024884,10
NM_021625,16
NM_001131019,8
NM_001018056,18
NM_001114617,3
NM_000143,10
NM_198216,7
NM_003091,7
NM_003378,2
NM_015125,20
NM_001275,8
NM_003020,6
NM_001025248,7
NM_013271,3
NM_001271983,3
NM_001272093,3
NM_004668,48
NM_001127458,7
NM_012337,12
NM_001201380,24
NM_001127206,6
NM_001017964,5
NM_001242480,4
NM_001305039,6
NM_001207052,9
NM_019095,7
NM_001288819,12
NM_001286836,3
NM_001286268,6
NM_001286267,7
NM_002134,6
NM_133458,5
NM_022787,5
NM_001286269,7
NM_144580,6
NM_001297779,5
NM_033449,20
NM_001305035,6
NM_001079533,11
NM_001127204,7
NM_003435,3
NM_014241,7
NM_001286271,5
NM_001305036,5
NM_030594,12
NM_001256604,6
NM_138778,9
NM_001079535,10
NM_001305424,19
NM_002884,8
NM_001305033,4
NM_001256608,5
NM_001256609,6
NM_001008723,18
NM_001242713,5
NM_001242739,4
NM_015911,2
NM_001242767,28
NM_001242768,28
NM_001242769,8
NM_001130413,18
NM_003449,10
NM_001242783,9
NM_001242788,17
NM_001519,18
NM_001242789,13
NM_001242790,4
NM_014669,22
NM_001242796,20
NM_206894,5
NM_004839,9
NM_199330,9
NM_017702,6
NM_001242816,13
NM_001242818,13
NM_001242819,12
NM_001242821,5
NM_001242822,6
NM_031244,10
NM_001242828,9
NM_001242830,7
NM_001242831,3
NM_022910,16
NM_001242834,14
NM_001242835,15
NM_001242836,14
NM_057161,11
NM_001242884,15
NM_003780,7
NM_001005417,7
NM_181746,11
NM_001243036,13
NM_001126105,11
NM_022377,2
NM_001243094,7
NM_002350,13
NM_002663,25
NM_001243108,25
NM_002503,6
NM_001305544,10
NM_001305545,9
NM_152485,2
NM_001199252,9
NM_001012410,9
NM_001199251,8
NM_001012409,8
NM_001199254,9
NM_001012412,9
NM_001199256,8
NM_001199253,8
NM_138484,8
NM_001012411,8
NM_001199255,7
NM_001012413,7
NM_004536,17
NM_001243755,4
NM_001305630,3
NM_024033,4
NM_001243753,4
NM_001243749,4
NM_001243754,4
NM_152268,2
NM_001243751,4
NM_138623,6
NM_001280539,11
NM_001098637,3
NM_183380,94
NM_001166271,13
NM_006259,19
NM_001291303,17
NM_001278713,5
NM_001193388,15
NM_001304331,30
NM_006180,21
NM_001204107,6
NM_001144769,97
NM_018179,15
NM_001289824,16
NM_024423,17
NM_001303449,18
NM_138626,3
NM_001291815,87
NM_001010881,21
NM_001009932,10
NM_001291661,58
NM_001282775,18
NM_001204111,4
NM_001286811,4
NM_181808,26
NM_177996,20
NM_001204108,5
NM_001304815,21
NM_001204106,4
NM_001304430,12
NM_001282483,14
NM_001304803,7
NM_199320,11
NM_001287442,11
NM_001291831,16
NM_031850,4
NM_001304814,5
NM_001278195,6
NM_001009934,8
NM_001289823,16
NM_001302109,7
NM_001282939,19
NM_153366,48
NM_001278667,7
NM_001304433,2
NM_152534,39
NM_183419,10
NM_001287443,11
NM_025074,74
NM_001242338,28
NM_001292043,25
NM_001301025,29
NM_138625,5
NM_138622,5
NM_001282937,18
NM_001291285,17
NM_004835,3
NM_000253,19
NM_001162530,16
NM_030816,13
NM_001304718,9
NM_001271441,7
NM_015330,17
NM_001271985,3
NM_004928,7
NM_001284405,9
NM_001145468,16
NM_005023,9
NM_001256313,9
NM_007254,17
NM_005204,9
NM_001254733,9
NM_012154,19
NM_001286837,8
NM_178544,7
NM_031307,4
NM_001271442,8
NM_033058,11
NM_020862,2
NM_206966,4
NM_002936,8
NM_052867,44
NM_001284404,8
NM_001271440,7
NM_022467,4
NM_032549,6
NM_205846,7
NM_006281,11
NM_001271836,10
NM_182960,8
NM_032172,18
NM_024754,10
NM_001244134,8
NM_138492,8
NM_003151,24
NM_021167,5
NM_022456,11
NM_175624,10
NM_001254732,15
NM_175625,10
NM_001305654,6
NM_001282531,6
NM_181442,4
NM_001282532,4
NM_001278795,1
NM_001318809,9
NM_001318759,17
NM_001318815,4
NM_001318818,7
NM_001318807,8
NM_001318748,3
NM_001318813,4
NM_001135215,8
NM_001318814,5
NM_001318765,7
NM_182612,8
NM_001318821,7
NM_001318766,18
NM_001318819,14
NM_001318822,5
NM_001318777,5
NM_001318816,4
NM_001318776,4
NM_001318750,3
NM_001318747,3
NM_001318812,4
NM_032424,3
NM_001318823,6
NM_001318808,12
NM_001318749,3
NM_032730,9
NM_000152,20
NM_001079803,21
NM_001318753,14
NM_178452,12
NM_147134,16
NM_002504,24
NM_001318758,24
NM_001190724,9
NM_004439,18
NM_182472,17
NM_001281765,18
NM_001281767,17
NM_001318761,18
NM_032111,3
NM_001318767,3
NM_001318768,3
NM_001318770,3
NM_001318769,3
NM_001318771,2
NM_005264,11
NM_001145453,10
NM_001318773,9
NM_001318781,39
NM_020320,20
NM_001318785,19
NM_001861,5
NM_001318786,5
NM_001318787,4
NM_001318794,5
NM_001318797,5
NM_001318798,18
NM_001318802,5
NM_001318803,6
NM_001318806,3
NM_004132,13
NM_001177660,13
NM_001318817,4
NM_014161,4
NM_001318792,24
NM_001318841,5
NM_032933,15
NM_001318784,24
NM_001318825,14
NM_000520,14
NM_000548,42
NM_007028,9
NM_001077183,40
NM_001114382,41
NM_001166550,9
NM_001318827,39
NM_001318829,39
NM_001318833,28
NM_001318836,7
NM_000419,30
NM_001318842,7
NM_001318844,13
NM_006586,6
NM_001318845,5
NM_001318848,3
