transcript,chr,start,end,strand,gene,exonnum
NONHSAT237559.1,chr17,79814522,79818262,+,NONHSAG022925.3,2
NONHSAT237560.1,chr17,79816833,79818055,+,NONHSAG022925.3,1
NONHSAT237561.1,chr17,79819825,79821874,+,NONHSAG022925.3,1
NONHSAT237562.1,chr17,79919374,79919869,+,NONHSAG022928.3,1
NONHSAT237564.1,chr17,80147269,80160150,+,NONHSAG022941.3,2
NONHSAT237565.1,chr17,80147377,80149285,+,NONHSAG022941.3,2
NONHSAT237569.1,chr17,80382433,80382764,+,NONHSAG108770.1,1
NONHSAT237573.1,chr17,80454917,80456022,+,NONHSAG108771.1,1
NONHSAT237578.1,chr17,81249469,81252303,+,NONHSAG108773.1,1
NONHSAT237580.1,chr17,81295433,81299403,+,NONHSAG108774.1,3
NONHSAT237581.1,chr17,81295433,81301020,+,NONHSAG108774.1,2
NONHSAT237584.1,chr17,81515062,81528310,+,NONHSAG023003.3,1
NONHSAT237585.1,chr17,81515062,81528310,+,NONHSAG023003.3,3
NONHSAT237589.1,chr17,81555570,81556868,+,NONHSAG108776.1,1
NONHSAT237590.1,chr17,81650282,81651313,+,NONHSAG108777.1,1
NONHSAT237594.1,chr17,81861112,81867492,+,NONHSAG023032.3,1
NONHSAT237595.1,chr17,81861112,81868423,+,NONHSAG023032.3,3
NONHSAT237597.1,chr17,81861112,81870897,+,NONHSAG023032.3,3
NONHSAT237598.1,chr17,81861349,81865290,+,NONHSAG023032.3,2
NONHSAT237599.1,chr17,81868818,81869070,+,NONHSAG023032.3,1
NONHSAT237600.1,chr17,81869820,81870038,+,NONHSAG023032.3,1
NONHSAT237601.1,chr17,81871667,81873789,+,NONHSAG108779.1,1
NONHSAT237602.1,chr17,81922911,81927411,+,NONHSAG023045.3,2
NONHSAT237603.1,chr17,81922911,81927411,+,NONHSAG023045.3,1
NONHSAT237604.1,chr17,81927847,81932385,+,NONHSAG023049.3,3
NONHSAT237605.1,chr17,81927955,81929884,+,NONHSAG023049.3,2
NONHSAT237606.1,chr17,81929417,81930684,+,NONHSAG023049.3,1
NONHSAT237609.1,chr17,81937415,81947703,+,NONHSAG023051.3,3
NONHSAT237610.1,chr17,81941929,81942556,+,NONHSAG023051.3,1
NONHSAT237611.1,chr17,81941929,81951168,+,NONHSAG023051.3,3
NONHSAT237614.1,chr17,82037904,82038380,+,NONHSAG023058.3,1
NONHSAT237615.1,chr17,82065879,82066865,+,NONHSAG023063.3,1
NONHSAT237617.1,chr17,82065993,82066696,+,NONHSAG023063.3,1
NONHSAT237618.1,chr17,82098700,82099671,+,NONHSAG108782.1,1
NONHSAT237619.1,chr17,82099797,82101100,+,NONHSAG108783.1,1
NONHSAT237620.1,chr17,82102184,82105868,+,NONHSAG108784.1,2
NONHSAT237625.1,chr17,82212928,82215658,+,NONHSAG023073.3,1
NONHSAT237628.1,chr17,82218387,82219363,+,NONHSAG108787.1,2
NONHSAT237631.1,chr17,82298485,82298739,+,NONHSAG108788.1,1
NONHSAT237633.1,chr17,82493119,82494916,+,NONHSAG074502.2,1
NONHSAT237636.1,chr17,82938224,82939174,+,NONHSAG108791.1,2
NONHSAT237638.1,chr17,83051443,83061144,+,NONHSAG108792.1,3
NONHSAT237647.1,chr17,793536,794146,-,NONHSAG108796.1,1
NONHSAT237651.1,chr17,1265997,1268302,-,NONHSAG020441.3,1
NONHSAT237655.1,chr17,1711134,1717122,-,NONHSAG020474.3,5
NONHSAT237667.1,chr17,2379524,2381187,-,NONHSAG108801.1,2
NONHSAT237668.1,chr17,2592829,2593493,-,NONHSAG108802.1,1
NONHSAT237670.1,chr17,3656978,3657473,-,NONHSAG020542.3,1
NONHSAT237671.1,chr17,4171247,4171501,-,NONHSAG108803.1,1
NONHSAT237674.1,chr17,4496987,4498733,-,NONHSAG020573.3,3
NONHSAT237675.1,chr17,4535185,4536807,-,NONHSAG108804.1,1
NONHSAT237676.1,chr17,4547103,4547920,-,NONHSAG108806.1,1
NONHSAT237677.1,chr17,4692704,4700927,-,NONHSAG108807.1,2
NONHSAT237678.1,chr17,4694693,4700927,-,NONHSAG108807.1,1
NONHSAT237680.1,chr17,4785286,4788713,-,NONHSAG020592.3,1
NONHSAT237681.1,chr17,4803442,4807009,-,NONHSAG020594.3,1
NONHSAT237682.1,chr17,4928426,4931886,-,NONHSAG020600.3,1
NONHSAT237686.1,chr17,5108093,5108797,-,NONHSAG108809.1,1
NONHSAT237690.1,chr17,6365055,6365736,.,NONHSAG020654.3,1
NONHSAT237691.1,chr17,6373806,6375143,-,NONHSAG020654.3,1
NONHSAT237693.1,chr17,6981962,7019659,-,NONHSAG020671.3,5
NONHSAT237694.1,chr17,6981962,7019659,-,NONHSAG020671.3,6
NONHSAT237695.1,chr17,6996442,7012337,-,NONHSAG020671.3,5
NONHSAT237696.1,chr17,6997724,7019659,-,NONHSAG020671.3,5
NONHSAT237697.1,chr17,6997724,7019877,-,NONHSAG020671.3,6
NONHSAT237698.1,chr17,7009330,7012337,-,NONHSAG020671.3,2
NONHSAT237700.1,chr17,7182820,7185975,.,NONHSAG108811.1,1
NONHSAT237701.1,chr17,7183705,7184595,-,NONHSAG108811.1,1
NONHSAT237702.1,chr17,7306494,7307228,-,NONHSAG108812.1,1
NONHSAT237703.1,chr17,7309801,7310308,-,NONHSAG108813.1,1
NONHSAT237707.1,chr17,7344702,7352579,-,NONHSAG073508.2,1
NONHSAT237708.1,chr17,7379833,7380729,-,NONHSAG108816.1,1
NONHSAT237709.1,chr17,7456300,7458328,-,NONHSAG108817.1,2
NONHSAT237710.1,chr17,7557722,7561790,-,NONHSAG020716.3,1
NONHSAT237711.1,chr17,7714276,7717648,-,NONHSAG108818.1,1
NONHSAT237713.1,chr17,7715652,7717012,-,NONHSAG108818.1,1
NONHSAT237715.1,chr17,7717082,7717648,-,NONHSAG108818.1,1
NONHSAT237716.1,chr17,7834483,7835546,-,NONHSAG108819.1,1
NONHSAT237717.1,chr17,7836086,7836333,-,NONHSAG108820.1,1
NONHSAT237720.1,chr17,7840743,7841952,-,NONHSAG108822.1,2
NONHSAT237721.1,chr17,8023919,8024577,-,NONHSAG108823.1,1
NONHSAT237722.1,chr17,8068704,8069469,-,NONHSAG108824.1,1
NONHSAT237723.1,chr17,8125497,8126578,-,NONHSAG020749.3,1
NONHSAT237725.1,chr17,8191289,8199488,-,NONHSAG020756.3,2
NONHSAT237733.1,chr17,9634320,9646032,-,NONHSAG073525.2,2
NONHSAT237735.1,chr17,9642554,9645354,-,NONHSAG073525.2,1
NONHSAT237736.1,chr17,9644426,9645383,-,NONHSAG073525.2,1
NONHSAT237737.1,chr17,9644685,9645354,-,NONHSAG073525.2,1
NONHSAT237739.1,chr17,10672356,10680117,-,NONHSAG073529.2,2
NONHSAT237740.1,chr17,10674393,10677935,-,NONHSAG073529.2,1
NONHSAT237753.1,chr17,15525678,15527385,-,NONHSAG108835.1,1
NONHSAT237754.1,chr17,15657032,15658078,-,NONHSAG108836.1,1
NONHSAT237755.1,chr17,15659559,15660613,-,NONHSAG108837.1,1
NONHSAT237756.1,chr17,15683358,15684113,-,NONHSAG108838.1,1
NONHSAT237760.1,chr17,16439898,16441135,-,NONHSAG020958.3,1
NONHSAT237762.1,chr17,16745153,16746749,-,NONHSAG020973.3,1
NONHSAT237764.1,chr17,17033240,17042292,-,NONHSAG073560.2,4
NONHSAT237765.1,chr17,17039356,17042292,-,NONHSAG073560.2,2
NONHSAT237767.1,chr17,17443323,17446223,-,NONHSAG021008.3,1
NONHSAT237769.1,chr17,17678602,17678894,-,NONHSAG108844.1,1
NONHSAT237772.1,chr17,18259842,18260158,-,NONHSAG108845.1,1
NONHSAT237774.1,chr17,18511289,18512388,-,NONHSAG108847.1,1
NONHSAT237775.1,chr17,18526983,18531259,-,NONHSAG021063.3,2
NONHSAT237776.1,chr17,18834202,18856170,-,NONHSAG108848.1,4
NONHSAT237777.1,chr17,18852718,18856170,-,NONHSAG108848.1,1
NONHSAT237780.1,chr17,19557938,19647149,-,NONHSAG073574.2,4
NONHSAT237781.1,chr17,19557938,19647149,-,NONHSAG073574.2,3
NONHSAT237784.1,chr17,19640427,19648625,-,NONHSAG073574.2,1
NONHSAT237785.1,chr17,19646970,19648625,-,NONHSAG073574.2,1
NONHSAT237786.1,chr17,19896602,19898475,-,NONHSAG021143.3,1
NONHSAT237787.1,chr17,19964123,19964688,-,NONHSAG108849.1,1
NONHSAT237791.1,chr17,21274234,21275855,.,NONHSAG108852.1,1
NONHSAT237796.1,chr17,27342051,27342406,-,NONHSAG108857.1,1
NONHSAT237797.1,chr17,27348097,27349122,-,NONHSAG108858.1,1
NONHSAT237799.1,chr17,27349740,27353915,-,NONHSAG021253.3,2
NONHSAT237801.1,chr17,27349740,27353936,-,NONHSAG021253.3,2
NONHSAT237802.1,chr17,28197787,28227838,-,NONHSAG073588.2,2
NONHSAT237805.1,chr17,28204777,28233870,-,NONHSAG073588.2,2
NONHSAT237808.1,chr17,28221353,28221771,-,NONHSAG108859.1,1
NONHSAT237810.1,chr17,28599565,28604625,-,NONHSAG108860.1,2
NONHSAT237811.1,chr17,28720726,28722871,-,NONHSAG021329.3,2
NONHSAT237812.1,chr17,28721493,28722871,-,NONHSAG021329.3,1
NONHSAT237813.1,chr17,28747446,28748400,-,NONHSAG021333.3,2
NONHSAT237814.1,chr17,28925242,28925550,-,NONHSAG108861.1,1
NONHSAT237816.1,chr17,29074748,29079776,-,NONHSAG108863.1,2
NONHSAT237817.1,chr17,29201552,29202990,-,NONHSAG108864.1,1
NONHSAT237818.1,chr17,29274839,29275104,-,NONHSAG108865.1,1
NONHSAT237819.1,chr17,29279463,29280063,-,NONHSAG108866.1,1
NONHSAT237820.1,chr17,29333407,29390227,-,NONHSAG021361.3,3
NONHSAT237821.1,chr17,29359480,29390227,-,NONHSAG021361.3,2
NONHSAT237822.1,chr17,29557319,29558237,-,NONHSAG108867.1,1
NONHSAT237823.1,chr17,29567096,29568529,-,NONHSAG108868.1,1
NONHSAT237824.1,chr17,30115262,30116716,-,NONHSAG108869.1,1
NONHSAT237825.1,chr17,30702181,30708355,-,NONHSAG108870.1,1
NONHSAT237827.1,chr17,30705480,30707527,-,NONHSAG108870.1,1
NONHSAT237830.1,chr17,30970206,30970902,-,NONHSAG108871.1,1
NONHSAT237831.1,chr17,31090624,31095490,-,NONHSAG021431.3,4
NONHSAT237832.1,chr17,31090626,31095490,-,NONHSAG021431.3,2
NONHSAT237833.1,chr17,31091475,31095490,-,NONHSAG021431.3,2
NONHSAT237837.1,chr17,31545650,31549954,-,NONHSAG108873.1,1
NONHSAT237838.1,chr17,31547236,31553040,-,NONHSAG108873.1,2
NONHSAT237841.1,chr17,31548885,31549954,-,NONHSAG108873.1,1
NONHSAT237842.1,chr17,31549185,31549493,-,NONHSAG108873.1,1
NONHSAT237843.1,chr17,31549642,31549954,-,NONHSAG108873.1,1
NONHSAT237846.1,chr17,32254561,32258736,-,NONHSAG073604.2,1
NONHSAT237858.1,chr17,35227656,35242925,-,NONHSAG021537.3,3
NONHSAT237861.1,chr17,35756250,35764738,-,NONHSAG108880.1,2
NONHSAT237864.1,chr17,36500307,36500663,-,NONHSAG108881.1,1
NONHSAT237868.1,chr17,38698587,38705041,-,NONHSAG021663.3,1
NONHSAT237869.1,chr17,38704191,38705041,-,NONHSAG021663.3,1
NONHSAT237872.1,chr17,39252211,39259027,-,NONHSAG021697.3,2
NONHSAT237873.1,chr17,39461466,39462630,-,NONHSAG108886.1,2
NONHSAT237875.1,chr17,39631544,39637032,-,NONHSAG108887.1,1
NONHSAT237882.1,chr17,40109010,40121908,-,NONHSAG073657.2,2
NONHSAT237884.1,chr17,40113237,40121908,-,NONHSAG073657.2,1
NONHSAT237886.1,chr17,40442588,40453102,-,NONHSAG108891.1,2
NONHSAT237887.1,chr17,40456668,40457429,-,NONHSAG108892.1,2
NONHSAT237891.1,chr17,41687720,41688633,-,NONHSAG108895.1,2
NONHSAT237892.1,chr17,42270517,42271371,-,NONHSAG021818.3,1
NONHSAT237895.1,chr17,42544555,42554733,-,NONHSAG021830.3,2
NONHSAT237896.1,chr17,42544555,42562027,-,NONHSAG021830.3,1
NONHSAT237899.1,chr17,42561308,42562027,-,NONHSAG021830.3,1
NONHSAT237900.1,chr17,42751289,42760973,-,NONHSAG073681.2,5
NONHSAT237902.1,chr17,42751289,42761278,-,NONHSAG073681.2,5
NONHSAT237903.1,chr17,42757521,42761278,-,NONHSAG073681.2,2
NONHSAT237912.1,chr17,43148368,43170316,-,NONHSAG021875.3,4
NONHSAT237913.1,chr17,43159240,43171045,-,NONHSAG021875.3,4
NONHSAT237914.1,chr17,43165981,43170940,-,NONHSAG021875.3,3
NONHSAT237915.1,chr17,43166178,43171037,-,NONHSAG021875.3,2
NONHSAT237916.1,chr17,43167778,43171045,-,NONHSAG021875.3,3
NONHSAT237919.1,chr17,43325600,43360872,-,NONHSAG021882.3,4
NONHSAT237920.1,chr17,43335463,43361361,-,NONHSAG021882.3,2
NONHSAT237921.1,chr17,43337749,43342341,-,NONHSAG021882.3,2
NONHSAT237922.1,chr17,43338624,43361305,-,NONHSAG021882.3,4
NONHSAT237927.1,chr17,43338624,43361347,-,NONHSAG021882.3,3
NONHSAT237928.1,chr17,43338624,43361350,-,NONHSAG021882.3,3
NONHSAT237930.1,chr17,43339020,43343838,-,NONHSAG021882.3,2
NONHSAT237931.1,chr17,43341161,43388325,-,NONHSAG021882.3,6
NONHSAT237932.1,chr17,43350954,43351834,-,NONHSAG108900.1,1
NONHSAT237935.1,chr17,43368959,43389473,-,NONHSAG021882.3,5
NONHSAT237937.1,chr17,43369570,43389473,-,NONHSAG021882.3,6
NONHSAT237938.1,chr17,43371499,43389200,-,NONHSAG021882.3,4
NONHSAT237942.1,chr17,43374721,43388325,-,NONHSAG021882.3,5
NONHSAT237945.1,chr17,43388569,43389200,-,NONHSAG021882.3,1
NONHSAT237947.1,chr17,44025322,44025955,-,NONHSAG021905.3,1
NONHSAT237948.1,chr17,44163475,44186703,-,NONHSAG021911.3,4
NONHSAT237949.1,chr17,44167634,44169125,-,NONHSAG021911.3,1
NONHSAT237950.1,chr17,44169503,44186703,-,NONHSAG021911.3,2
NONHSAT237952.1,chr17,44175986,44177313,-,NONHSAG021911.3,1
NONHSAT237953.1,chr17,44301067,44302101,-,NONHSAG021921.3,1
NONHSAT237954.1,chr17,44302752,44315354,-,NONHSAG021921.3,4
NONHSAT237955.1,chr17,44305004,44307598,-,NONHSAG021921.3,2
NONHSAT237956.1,chr17,44325452,44326091,-,NONHSAG108903.1,1
NONHSAT237957.1,chr17,44486153,44486815,-,NONHSAG108904.1,1
NONHSAT237958.1,chr17,44673327,44673571,-,NONHSAG108905.1,1
NONHSAT237959.1,chr17,44772605,44775652,-,NONHSAG108906.1,1
NONHSAT237960.1,chr17,45016632,45019076,-,NONHSAG108907.1,1
NONHSAT237961.1,chr17,45140971,45143229,-,NONHSAG108908.1,2
NONHSAT237962.1,chr17,45144651,45161508,-,NONHSAG021967.3,1
NONHSAT237967.1,chr17,45214010,45222259,-,NONHSAG021970.3,3
NONHSAT237968.1,chr17,45214010,45222259,-,NONHSAG021970.3,3
NONHSAT237969.1,chr17,45217261,45221777,-,NONHSAG021970.3,3
NONHSAT237970.1,chr17,45219258,45221777,-,NONHSAG021970.3,3
NONHSAT237971.1,chr17,45219834,45221777,-,NONHSAG021970.3,3
NONHSAT237973.1,chr17,45231049,45241770,-,NONHSAG021976.3,1
NONHSAT237974.1,chr17,45237677,45241770,-,NONHSAG021976.3,3
NONHSAT237975.1,chr17,45519700,45520464,-,NONHSAG021990.3,1
NONHSAT237976.1,chr17,45578806,45579686,-,NONHSAG108909.1,1
NONHSAT237980.1,chr17,46197524,46198421,-,NONHSAG108911.1,1
NONHSAT237981.1,chr17,46218811,46220874,-,NONHSAG108912.1,2
NONHSAT237984.1,chr17,46266021,46266797,-,NONHSAG108915.1,1
NONHSAT237986.1,chr17,46914200,46922846,-,NONHSAG022027.3,1
NONHSAT237987.1,chr17,46916721,46923050,-,NONHSAG022027.3,3
NONHSAT237988.1,chr17,46922576,46922846,-,NONHSAG022027.3,1
NONHSAT237989.1,chr17,47047086,47056765,-,NONHSAG022030.3,1
NONHSAT237990.1,chr17,47059985,47067503,-,NONHSAG022030.3,2
NONHSAT237992.1,chr17,47309954,47323866,-,NONHSAG022037.3,1
NONHSAT237993.1,chr17,47320190,47323866,-,NONHSAG022037.3,1
NONHSAT237994.1,chr17,47434560,47440765,-,NONHSAG108917.1,1
NONHSAT237995.1,chr17,47444500,47445574,-,NONHSAG108918.1,1
NONHSAT237996.1,chr17,47446439,47448055,-,NONHSAG108919.1,1
NONHSAT237997.1,chr17,47491753,47492381,-,NONHSAG108920.1,1
NONHSAT237999.1,chr17,47616084,47649294,-,NONHSAG022046.3,4
NONHSAT238003.1,chr17,47616084,47649565,-,NONHSAG022046.3,4
NONHSAT238004.1,chr17,47621890,47649519,-,NONHSAG022046.3,3
NONHSAT238007.1,chr17,47631714,47632524,-,NONHSAG108921.1,1
NONHSAT238008.1,chr17,47632767,47649428,-,NONHSAG022046.3,3
NONHSAT238015.1,chr17,47898888,47941359,-,NONHSAG022057.3,4
NONHSAT238016.1,chr17,47899317,47941392,-,NONHSAG022057.3,3
NONHSAT238020.1,chr17,48621201,48646852,-,NONHSAG022089.3,3
NONHSAT238022.1,chr17,48873810,48875154,-,NONHSAG022103.3,1
NONHSAT238024.1,chr17,48993891,48997009,-,NONHSAG022110.3,2
NONHSAT238026.1,chr17,48993974,48997092,-,NONHSAG022110.3,2
NONHSAT238028.1,chr17,48993974,48997092,-,NONHSAG022110.3,3
NONHSAT238029.1,chr17,48993974,48997092,-,NONHSAG022110.3,3
NONHSAT238032.1,chr17,49191671,49192895,-,NONHSAG108924.1,1
NONHSAT238036.1,chr17,50048689,50056034,-,NONHSAG022152.3,4
NONHSAT238038.1,chr17,50052192,50055699,-,NONHSAG022152.3,3
NONHSAT238039.1,chr17,50055124,50056034,-,NONHSAG022152.3,1
NONHSAT238040.1,chr17,50055180,50056564,-,NONHSAG022152.3,1
NONHSAT238044.1,chr17,50718799,50719488,-,NONHSAG108928.1,1
NONHSAT238050.1,chr17,50943432,50944609,-,NONHSAG022214.3,1
NONHSAT238051.1,chr17,51368062,51372785,-,NONHSAG108931.1,1
NONHSAT238058.1,chr17,56803841,56804269,-,NONHSAG108932.1,1
NONHSAT238059.1,chr17,57069993,57085009,-,NONHSAG022296.3,4
NONHSAT238060.1,chr17,57081934,57085009,-,NONHSAG022296.3,1
NONHSAT238061.1,chr17,57084174,57085009,-,NONHSAG022296.3,1
NONHSAT238063.1,chr17,57251051,57256340,-,NONHSAG073761.2,3
NONHSAT238066.1,chr17,57251112,57256340,-,NONHSAG073761.2,3
NONHSAT238071.1,chr17,58516822,58517276,-,NONHSAG108934.1,2
NONHSAT238072.1,chr17,58985275,58985525,-,NONHSAG108935.1,1
NONHSAT238073.1,chr17,59084580,59085039,-,NONHSAG108936.1,1
NONHSAT238074.1,chr17,59617700,59619592,-,NONHSAG022357.3,1
NONHSAT238075.1,chr17,59828169,59829493,-,NONHSAG108937.1,1
NONHSAT238076.1,chr17,60074221,60075185,-,NONHSAG108938.1,1
NONHSAT238077.1,chr17,60083563,60089193,-,NONHSAG022376.3,6
NONHSAT238078.1,chr17,60083563,60089193,-,NONHSAG022376.3,5
NONHSAT238079.1,chr17,60083563,60091939,-,NONHSAG022376.3,4
NONHSAT238080.1,chr17,60083563,60091939,-,NONHSAG022376.3,5
NONHSAT238082.1,chr17,60091553,60091939,-,NONHSAG022376.3,1
NONHSAT238083.1,chr17,60122656,60141635,-,NONHSAG022378.3,3
NONHSAT238085.1,chr17,60125602,60135644,-,NONHSAG022378.3,2
NONHSAT238086.1,chr17,60126337,60135644,-,NONHSAG022378.3,1
NONHSAT238087.1,chr17,60126552,60128848,-,NONHSAG022378.3,2
NONHSAT238090.1,chr17,60131493,60135714,-,NONHSAG022378.3,3
NONHSAT238092.1,chr17,60493589,60494159,-,NONHSAG108939.1,1
NONHSAT238093.1,chr17,60598968,60600009,-,NONHSAG108940.1,1
NONHSAT238095.1,chr17,61359179,61397110,-,NONHSAG073786.2,3
NONHSAT238096.1,chr17,61393461,61395839,-,NONHSAG073786.2,2
NONHSAT238097.1,chr17,61397587,61399621,-,NONHSAG073786.2,1
NONHSAT238100.1,chr17,61567218,61568685,-,NONHSAG108943.1,1
NONHSAT238101.1,chr17,61792523,61792901,-,NONHSAG108944.1,1
NONHSAT238102.1,chr17,61888202,61889700,-,NONHSAG108945.1,2
NONHSAT238103.1,chr17,61979400,61982036,-,NONHSAG108946.1,2
NONHSAT238104.1,chr17,62065439,62065972,-,NONHSAG073791.2,1
NONHSAT238108.1,chr17,62469520,62478597,-,NONHSAG108948.1,1
NONHSAT238110.1,chr17,62470801,62471826,-,NONHSAG108948.1,1
NONHSAT238111.1,chr17,62472270,62478597,-,NONHSAG108948.1,1
NONHSAT238112.1,chr17,62472754,62478411,-,NONHSAG108948.1,1
NONHSAT238113.1,chr17,62624551,62625394,-,NONHSAG108949.1,1
NONHSAT238115.1,chr17,63713454,63714554,-,NONHSAG022464.3,2
NONHSAT238116.1,chr17,63715259,63715682,-,NONHSAG108951.1,1
NONHSAT238130.1,chr17,64764611,64765515,-,NONHSAG108955.1,1
NONHSAT238131.1,chr17,64774776,64775628,-,NONHSAG108956.1,1
NONHSAT238132.1,chr17,64778775,64781564,-,NONHSAG022510.3,4
NONHSAT238134.1,chr17,64817995,64821496,-,NONHSAG108957.1,2
NONHSAT238135.1,chr17,64957207,64958468,-,NONHSAG108958.1,1
NONHSAT238136.1,chr17,64961919,64962745,-,NONHSAG108959.1,1
NONHSAT238143.1,chr17,66301250,66302272,-,NONHSAG108963.1,1
NONHSAT238146.1,chr17,66956649,66958876,-,NONHSAG073812.2,1
NONHSAT238148.1,chr17,66958896,66959689,-,NONHSAG073812.2,1
NONHSAT238150.1,chr17,66962227,66963429,-,NONHSAG108966.1,1
NONHSAT238153.1,chr17,67675044,67717759,-,NONHSAG022566.3,3
NONHSAT238155.1,chr17,67712874,67717674,-,NONHSAG022566.3,1
NONHSAT238156.1,chr17,67716579,67717674,-,NONHSAG022566.3,1
NONHSAT238163.1,chr17,69317570,69326771,-,NONHSAG108970.1,2
NONHSAT238164.1,chr17,69322493,69323875,-,NONHSAG108971.1,1
NONHSAT238174.1,chr17,72070864,72120792,-,NONHSAG022651.3,8
NONHSAT238181.1,chr17,72383199,72423199,-,NONHSAG022655.3,3
NONHSAT238182.1,chr17,72403329,72592800,-,NONHSAG022655.3,5
NONHSAT238184.1,chr17,72731664,72733880,-,NONHSAG108976.1,2
NONHSAT238186.1,chr17,72932465,72936401,-,NONHSAG108977.1,2
NONHSAT238187.1,chr17,73278767,73280628,-,NONHSAG108978.1,1
NONHSAT238189.1,chr17,74747123,74748419,-,NONHSAG022710.3,1
NONHSAT238194.1,chr17,75287543,75287764,-,NONHSAG108981.1,1
NONHSAT238195.1,chr17,75521024,75525147,-,NONHSAG022757.3,1
NONHSAT238199.1,chr17,75893250,75894148,-,NONHSAG108984.1,1
NONHSAT238200.1,chr17,76394147,76394454,-,NONHSAG108985.1,1
NONHSAT238201.1,chr17,76492218,76492443,-,NONHSAG022817.3,1
NONHSAT238211.1,chr17,77956422,77958444,-,NONHSAG022866.3,1
NONHSAT238218.1,chr17,78608167,78632067,-,NONHSAG022897.3,5
NONHSAT238221.1,chr17,78617376,78632067,-,NONHSAG022897.3,5
NONHSAT238227.1,chr17,78822481,78822786,-,NONHSAG108995.1,1
NONHSAT238228.1,chr17,79598618,79601292,-,NONHSAG073896.2,1
NONHSAT238231.1,chr17,79836016,79836370,-,NONHSAG108998.1,1
NONHSAT238232.1,chr17,79927974,79929241,-,NONHSAG108999.1,1
NONHSAT238233.1,chr17,80258239,80260438,-,NONHSAG109000.1,1
NONHSAT238234.1,chr17,80351837,80353811,-,NONHSAG022953.3,1
NONHSAT238235.1,chr17,80385632,80415408,-,NONHSAG022953.3,2
NONHSAT238236.1,chr17,80406385,80415379,-,NONHSAG022953.3,1
NONHSAT238237.1,chr17,80413344,80415408,-,NONHSAG022953.3,1
NONHSAT238241.1,chr17,80447559,80455335,-,NONHSAG109002.1,1
NONHSAT238244.1,chr17,80890004,80892172,-,NONHSAG109005.1,2
NONHSAT238245.1,chr17,80989956,80991808,-,NONHSAG109006.1,2
NONHSAT238247.1,chr17,81029702,81031515,-,NONHSAG022972.3,1
NONHSAT238248.1,chr17,81171786,81172428,-,NONHSAG109007.1,1
NONHSAT238249.1,chr17,81173194,81174081,-,NONHSAG109008.1,1
NONHSAT238250.1,chr17,81299220,81309250,-,NONHSAG022989.3,3
NONHSAT238252.1,chr17,81302821,81309250,-,NONHSAG022989.3,3
NONHSAT238254.1,chr17,81338878,81345085,-,NONHSAG073910.2,2
NONHSAT238255.1,chr17,81338878,81346047,-,NONHSAG073910.2,2
NONHSAT238259.1,chr17,81380224,81394049,-,NONHSAG022994.3,1
NONHSAT238262.1,chr17,81395282,81397168,-,NONHSAG022995.3,2
NONHSAT238268.1,chr17,81675611,81680684,-,NONHSAG109012.1,1
NONHSAT238269.1,chr17,81701580,81703302,-,NONHSAG023018.3,2
NONHSAT238270.1,chr17,81878426,81887609,-,NONHSAG023036.3,2
NONHSAT238271.1,chr17,81881712,81882252,-,NONHSAG109013.1,1
NONHSAT238272.1,chr17,81884045,81885047,-,NONHSAG109014.1,1
NONHSAT238273.1,chr17,81924388,81924689,-,NONHSAG109016.1,1
NONHSAT238274.1,chr17,81975760,81977452,-,NONHSAG074496.2,2
NONHSAT238275.1,chr17,81975760,81977452,-,NONHSAG074496.2,1
NONHSAT238277.1,chr17,82121579,82121949,-,NONHSAG109018.1,1
NONHSAT238278.1,chr17,82122758,82123256,-,NONHSAG109019.1,1
NONHSAT238280.1,chr17,82286649,82292768,-,NONHSAG023085.3,1
NONHSAT238284.1,chr17,82377714,82379108,-,NONHSAG109022.1,1
NONHSAT238286.1,chr17,82380256,82382137,-,NONHSAG023088.3,1
NONHSAT238287.1,chr17,82380838,82384079,-,NONHSAG023088.3,3
NONHSAT238288.1,chr17,82380838,82385499,-,NONHSAG023088.3,3
NONHSAT238291.1,chr17,82384926,82385882,-,NONHSAG023088.3,2
NONHSAT238292.1,chr17,82447730,82448299,-,NONHSAG109023.1,1
NONHSAT238293.1,chr17,82453175,82454397,-,NONHSAG023099.3,1
NONHSAT238294.1,chr17,82453176,82458519,-,NONHSAG023099.3,4
NONHSAT238299.1,chr17,82712749,82716488,-,NONHSAG023118.3,2
NONHSAT238303.1,chr17,83077416,83079263,-,NONHSAG109027.1,1
NONHSAT238311.1,chr17_GL000205v2_random,134921,135304,-,NONHSAG109033.1,1
NONHSAT238312.1,chr17_GL000205v2_random,139573,140737,-,NONHSAG109034.1,1
NONHSAT238313.1,chr17_KI270859v1_alt,15856,16103,-,NONHSAG109035.1,1
NONHSAT238318.1,chr18,812397,813714,+,NONHSAG023175.3,1
NONHSAT238321.1,chr18,814022,815669,+,NONHSAG023175.3,1
NONHSAT238322.1,chr18,2915086,2921610,+,NONHSAG074544.2,2
NONHSAT238323.1,chr18,3466308,3467898,+,NONHSAG075363.2,1
NONHSAT238324.1,chr18,3466308,3486921,+,NONHSAG075363.2,3
NONHSAT238325.1,chr18,3594467,3597386,+,NONHSAG023237.3,3
NONHSAT238326.1,chr18,3604970,3606886,+,NONHSAG023238.3,1
NONHSAT238327.1,chr18,3653114,3655990,+,NONHSAG023239.3,2
NONHSAT238329.1,chr18,3653114,3656893,+,NONHSAG023239.3,1
NONHSAT238330.1,chr18,3653114,3656893,+,NONHSAG023239.3,3
