,transcript_id,freeenergy,length
NM_020424,NM_020424,-481.7,1663
NM_001002844,NM_001002844,-1122.5,4281
NM_006739,NM_006739,-1054.4,2568
NM_002149,NM_002149,-749.5,1779
NM_032289,NM_032289,-1736.3,4527
NM_001198784,NM_001198784,-154.6,782
NM_023930,NM_023930,-523.3,1688
NM_001195755,NM_001195755,-1345.6,3609
NM_002832,NM_002832,-1548.7,3772
NM_001198803,NM_001198803,-566.3,2213
NM_080655,NM_080655,-545.2,1826
NM_003627,NM_003627,-991,2555
NM_001042498,NM_001042498,-1070.3,2619
NM_001198810,NM_001198810,-912.7,2384
NM_001271318,NM_001271318,-1123.4,3703
NM_003692,NM_003692,-726.6,2501
NM_006293,NM_006293,-1711.5,4001
NM_001008708,NM_001008708,-320.2,1305
NM_001190764,NM_001190764,-365.1,711
NM_173686,NM_173686,-871.3,2038
NM_001037813,NM_001037813,-611.1,2222
NM_013292,NM_013292,-222.2,683
NM_134421,NM_134421,-748.5,1921
NM_175881,NM_175881,-428.6,1249
NM_002896,NM_002896,-602.5,1714
NM_001198843,NM_001198843,-331.8,1023
NM_003054,NM_003054,-1142.3,3885
NM_198463,NM_198463,-671.6,2551
NM_001288588,NM_001288588,-1225.1,4983
NM_172214,NM_172214,-1114.9,2981
NM_001612,NM_001612,-330.7,1189
NM_001167965,NM_001167965,-910,3034
NM_003977,NM_003977,-494.5,1255
NM_001302959,NM_001302959,-484.8,1221
NM_001302960,NM_001302960,-489.6,1247
NM_001178096,NM_001178096,-669.6,2233
NM_001172632,NM_001172632,-590.8,2393
NM_005186,NM_005186,-1302.5,3110
NM_001198868,NM_001198868,-1314.8,3125
NM_001198869,NM_001198869,-1269.4,3094
NM_001173452,NM_001173452,-1150.6,3712
NM_000666,NM_000666,-729.2,1678
NM_001198895,NM_001198895,-726.3,1673
NM_001198897,NM_001198897,-647.3,1483
NM_001198898,NM_001198898,-672,1573
NM_018253,NM_018253,-913,2833
NM_139118,NM_139118,-835.5,2676
NM_139121,NM_139121,-814.7,2705
NM_001198899,NM_001198899,-800.9,2778
NM_001198900,NM_001198900,-875.6,2714
NM_001198901,NM_001198901,-790.1,2604
NM_001198902,NM_001198902,-777.5,2571
NM_001198903,NM_001198903,-1040,3091
NM_022495,NM_022495,-1082.45,3952
NM_001198904,NM_001198904,-1020.1,3031
NM_001198905,NM_001198905,-864.3,2695
NM_001144981,NM_001144981,-300.5,1199
NM_001144985,NM_001144985,-283.9,1119
NM_017706,NM_017706,-972.5,2580
NM_001198908,NM_001198908,-276.5,1021
NM_001258359,NM_001258359,-744,1959
NM_001012662,NM_001012662,-952,2350
NM_002394,NM_002394,-951.4,2347
NM_020234,NM_020234,-701.1,2750
NM_001012664,NM_001012664,-882.5,2161
NM_001013251,NM_001013251,-794.8,1938
NM_001288589,NM_001288589,-1125.4,4288
NM_001258012,NM_001258012,-944.1,2023
NM_001258013,NM_001258013,-910.7,1987
NM_001258014,NM_001258014,-874.6,1870
NM_001193334,NM_001193334,-821.6,2482
NM_001258016,NM_001258016,-812.2,1839
NM_031229,NM_031229,-1256.8,2778
NM_024417,NM_024417,-880.2,1900
NM_004110,NM_004110,-891.1,1912
NM_006462,NM_006462,-1195.5,2633
NM_001004304,NM_001004304,-1573.8,4256
NM_005667,NM_005667,-1189.8,3516
NM_001198952,NM_001198952,-1032.3,2970
NM_001032296,NM_001032296,-1615.6,4635
NM_001001891,NM_001001891,-1692.6,4128
NM_018063,NM_018063,-823.6,3163
NM_001159287,NM_001159287,-556.7,1460
NM_001008897,NM_001008897,-693.4,2377
NM_001198957,NM_001198957,-1046.7,3540
NM_000237,NM_000237,-1050.5,3747
NM_144691,NM_144691,-1345.6,3129
NM_001286649,NM_001286649,-1594.6,4578
NM_001128918,NM_001128918,-1140.6,3546
NM_001128919,NM_001128919,-1139,3519
NM_006428,NM_006428,-482.9,1161
NM_001128920,NM_001128920,-1104.2,3426
NM_001128921,NM_001128921,-1050.7,3264
NM_004853,NM_004853,-284.9,988
NM_002376,NM_002376,-1121.7,3474
NM_133474,NM_133474,-1103.5,4696
NM_013974,NM_013974,-562.8,1353
NM_021100,NM_021100,-835.2,2385
NM_001252120,NM_001252120,-1875.4,4741
NM_001198989,NM_001198989,-781.4,2232
NM_001199973,NM_001199973,-776.4,2659
NM_002949,NM_002949,-462.5,1032
NM_001199013,NM_001199013,-898.7,2753
NM_178122,NM_178122,-874.6,2634
NM_001199014,NM_001199014,-943.18,2881
NM_001007565,NM_001007565,-482.6,1841
NM_002524,NM_002524,-1203.27,4454
NM_001199691,NM_001199691,-426.9,1520
NM_001267563,NM_001267563,-618.7,2059
NM_001009612,NM_001009612,-531,1604
NM_001144956,NM_001144956,-139,473
NM_004203,NM_004203,-1049.6,2187
NM_145169,NM_145169,-313.4,1109
NM_182687,NM_182687,-1069.1,2225
NM_002876,NM_002876,-205.5,666
NM_005115,NM_005115,-1260.8,2902
NM_021107,NM_021107,-458.5,1094
NM_006019,NM_006019,-1259.4,2727
NM_006053,NM_006053,-1144.5,2486
NM_007240,NM_007240,-401.3,1283
NM_007183,NM_007183,-1388.1,2879
NM_001267564,NM_001267564,-586.3,2196
NM_001199085,NM_001199085,-1237.1,3978
NM_182532,NM_182532,-554.5,1250
NM_033364,NM_033364,-1156.02,4449
NM_001256114,NM_001256114,-499.5,1784
NM_018216,NM_018216,-1061.3,2687
NM_001080448,NM_001080448,-1143.5,3677
NM_024839,NM_024839,-206.6,561
NM_024836,NM_024836,-1337.6,3101
NM_001199120,NM_001199120,-211.1,585
NM_152282,NM_152282,-974.6,3455
NM_001199121,NM_001199121,-209.9,568
NM_138471,NM_138471,-911.7,2055
NM_001289071,NM_001289071,-828.8,3207
NM_030952,NM_030952,-1293.2,3466
NM_002108,NM_002108,-1271.4,3927
NM_006862,NM_006862,-741.3,2343
NM_001136041,NM_001136041,-1263.9,2817
NM_001083965,NM_001083965,-894.5,2854
NM_004425,NM_004425,-793.6,2161
NM_024067,NM_024067,-904.7,2195
NM_024768,NM_024768,-1239.6,2691
NM_032526,NM_032526,-448.9,1107
NM_138796,NM_138796,-556.5,2285
NM_024628,NM_024628,-1278.7,3510
NM_182760,NM_182760,-786.7,2179
NM_007067,NM_007067,-1103.8,3664
NM_024827,NM_024827,-1311.4,2918
NM_001037172,NM_001037172,-921.1,3281
NM_020993,NM_020993,-1336.8,3783
NM_001024808,NM_001024808,-1307.1,3720
NM_181780,NM_181780,-767.7,3216
NM_001178003,NM_001178003,-1068.9,3470
NM_001001485,NM_001001485,-1131.7,3712
NM_001199180,NM_001199180,-1016.2,3702
NM_001135844,NM_001135844,-764.8,2257
NM_001199185,NM_001199185,-1029.8,3531
NM_001136485,NM_001136485,-531.1,1185
NM_001744,NM_001744,-733.4,2272
NM_001199189,NM_001199189,-400.8,1517
NM_153221,NM_153221,-2011.2,4199
NM_033415,NM_033415,-1051.3,2397
NM_001199196,NM_001199196,-1094.6,2505
NM_001257210,NM_001257210,-1127.2,3812
NM_016328,NM_016328,-1393.6,3471
NM_001085375,NM_001085375,-1569.8,4146
NM_005685,NM_005685,-1373.7,3426
NM_001199207,NM_001199207,-1416.2,3522
NM_015201,NM_015201,-1102.4,2427
NM_001195308,NM_001195308,-1098.9,4589
NM_002757,NM_002757,-806.1,2355
NM_001267035,NM_001267035,-1121.3,3896
NM_003568,NM_003568,-667.5,1843
NM_001233,NM_001233,-814.8,3121
NM_018397,NM_018397,-1580,3711
NM_001013642,NM_001013642,-848.9,1949
NM_001303097,NM_001303097,-1071.5,2613
NM_001085399,NM_001085399,-470.9,1366
NM_001005209,NM_001005209,-1040,2256
NM_001085400,NM_001085400,-1078.2,3622
NM_001303099,NM_001303099,-1050.5,2699
NM_001004301,NM_001004301,-1068.4,4188
NM_144978,NM_144978,-587.4,2420
NM_002651,NM_002651,-1566.1,4123
NM_001303106,NM_001303106,-586.9,2415
NM_182565,NM_182565,-707.95,1604
NM_001267568,NM_001267568,-441.6,1692
NM_001243659,NM_001243659,-296.3,1090
NM_003358,NM_003358,-1193.22,4028
NM_021624,NM_021624,-1167.3,3686
NM_001023561,NM_001023561,-925,2929
NM_032342,NM_032342,-1362.6,4293
NM_170693,NM_170693,-665.8,1913
NM_001199267,NM_001199267,-1689.4,3656
NM_001199268,NM_001199268,-1661.8,3590
NM_201533,NM_201533,-1572.5,3560
NM_001282728,NM_001282728,-942.7,3379
NM_033183,NM_033183,-349.1,904
NM_013258,NM_013258,-326.5,782
NM_145182,NM_145182,-302.1,725
NM_005057,NM_005057,-1339.1,4423
NM_001085447,NM_001085447,-461.71,2187
NM_001085451,NM_001085451,-677.6,2233
NM_014030,NM_014030,-1636.6,3751
NM_001085454,NM_001085454,-1643.5,3778
NM_006296,NM_006296,-536,1986
NM_001199295,NM_001199295,-1276.2,4136
NM_001271978,NM_001271978,-1096.2,2561
NM_144673,NM_144673,-358.9,1073
NM_003206,NM_003206,-447.8,1285
NM_001193272,NM_001193272,-1298.9,4309
NM_004051,NM_004051,-1305.6,3394
NM_001198774,NM_001198774,-1514.2,3934
NM_001199324,NM_001199324,-999.59,4110
NM_001267569,NM_001267569,-449.6,1728
NM_004707,NM_004707,-1168.62,4330
NM_014321,NM_014321,-506.7,1644
NM_001198775,NM_001198775,-1130.2,2939
NM_001267570,NM_001267570,-428.2,1699
NM_181491,NM_181491,-1674.1,3910
NM_001282290,NM_001282290,-1905.4,4242
NM_001035005,NM_001035005,-475.8,1669
NM_001199346,NM_001199346,-368.6,1505
NM_015162,NM_015162,-1110.9,3010
NM_181864,NM_181864,-663.3,1634
NM_001199380,NM_001199380,-1033,3508
NM_001080446,NM_001080446,-137.6,369
NM_145212,NM_145212,-1433.2,4554
NM_020153,NM_020153,-599,1875
NM_144726,NM_144726,-985.8,3379
NM_005171,NM_005171,-628.7,2505
NM_001199382,NM_001199382,-1006.3,3481
NM_001199383,NM_001199383,-1137.84,3632
NM_017817,NM_017817,-614.5,1543
NM_001276469,NM_001276469,-821.7,2013
NM_001199462,NM_001199462,-895.2,2996
NM_001093729,NM_001093729,-647.4,2828
NM_004155,NM_004155,-1210.07,4167
NM_001013660,NM_001013660,-797.3,2678
NM_018425,NM_018425,-1598.6,4204
NM_172089,NM_172089,-754,1882
NM_031303,NM_031303,-796,2850
NM_002700,NM_002700,-462,1182
NM_021809,NM_021809,-1265.5,3415
NM_001199513,NM_001199513,-1220.3,3328
NM_001199514,NM_001199514,-1298.5,3456
NM_004988,NM_004988,-614.2,1755
NM_001199515,NM_001199515,-1224.7,3358
NM_001242374,NM_001242374,-553.5,1859
NM_199483,NM_199483,-359.8,1010
NM_001204062,NM_001204062,-815.3,3388
NM_001665,NM_001665,-512.1,1332
NM_004708,NM_004708,-155.7,604
NM_004700,NM_004700,-1749,4116
NM_001185073,NM_001185073,-940.4,3645
NM_017413,NM_017413,-1294.2,3238
NM_012129,NM_012129,-940.5,3641
NM_006074,NM_006074,-873.1,3111
NM_032834,NM_032834,-826.1,3143
NM_031909,NM_031909,-708.4,1436
NM_015374,NM_015374,-1807.9,4007
NM_001199580,NM_001199580,-1770.7,4006
NM_032125,NM_032125,-698.7,1629
NM_052936,NM_052936,-640.5,2326
NM_178270,NM_178270,-586.4,2140
NM_016334,NM_016334,-614.4,2150
NM_006343,NM_006343,-1098.4,3632
NM_001199155,NM_001199155,-1074,3574
NM_001199622,NM_001199622,-1050.8,4052
NM_030953,NM_030953,-1356.3,4001
NM_024764,NM_024764,-910.4,3623
NM_021222,NM_021222,-998.1,3101
NM_024943,NM_024943,-483.4,1961
NM_001303228,NM_001303228,-482.4,1958
NM_181715,NM_181715,-1032.7,2696
NM_003591,NM_003591,-1052.89,4238
NM_021783,NM_021783,-1042.6,3440
NM_001199693,NM_001199693,-1832.9,3969
NM_003040,NM_003040,-1944.4,4159
NM_001184960,NM_001184960,-1072.8,3864
NM_001878,NM_001878,-394.1,1088
NM_002201,NM_002201,-672,1717
NM_001303236,NM_001303236,-1434.8,3694
NM_000396,NM_000396,-538.1,1825
NM_001286745,NM_001286745,-827.7,3452
NM_001303237,NM_001303237,-645.5,1657
NM_001014985,NM_001014985,-640,1239
NM_001198777,NM_001198777,-1053.9,4246
NM_013411,NM_013411,-1148.3,3671
NM_145805,NM_145805,-756.8,1918
NM_000678,NM_000678,-1190.5,2666
NM_001303242,NM_001303242,-942,2942
NM_001303243,NM_001303243,-883.9,2757
NM_001168335,NM_001168335,-1253.2,4468
NM_001105077,NM_001105077,-1320.7,4900
NM_005983,NM_005983,-993.5,3520
NM_001031737,NM_001031737,-721,1611
NM_001098201,NM_001098201,-1095.5,2654
NM_014325,NM_014325,-1177,3858
NM_004712,NM_004712,-1269.9,2986
NM_138448,NM_138448,-337.4,1238
NM_014562,NM_014562,-1009.4,2872
NM_003214,NM_003214,-1221.7,3023
NM_006497,NM_006497,-1631.3,3174
NM_000676,NM_000676,-739,1885
NM_001284347,NM_001284347,-959.9,3518
NM_002969,NM_002969,-851.4,1877
NM_004966,NM_004966,-835.1,2651
NM_001303253,NM_001303253,-562.7,1723
NM_001098208,NM_001098208,-899.4,2773
NM_001199241,NM_001199241,-467.3,1774
NM_001098207,NM_001098207,-857.6,2694
NM_003581,NM_003581,-935.1,2517
NM_001098205,NM_001098205,-843.7,2690
NM_021133,NM_021133,-1307,4258
NM_001098204,NM_001098204,-835.4,2650
NM_000975,NM_000975,-190.7,644
NM_001098206,NM_001098206,-850.6,2667
NM_001199802,NM_001199802,-187.5,641
NM_000055,NM_000055,-635.1,2461
NM_000861,NM_000861,-1373.8,4427
NM_001098211,NM_001098211,-1361.2,4348
NM_001098212,NM_001098212,-1349.7,4298
NM_001678,NM_001678,-1106.6,3396
NM_001198779,NM_001198779,-1041.2,4285
NM_001098213,NM_001098213,-1443.2,4578
NM_012451,NM_012451,-358.8,1029
NM_000866,NM_000866,-723.4,3178
NM_014169,NM_014169,-458.5,1372
NM_001145785,NM_001145785,-646,1472
NM_001545,NM_001545,-303.3,914
NM_001303265,NM_001303265,-303.7,909
NM_018363,NM_018363,-634.9,2180
NM_002089,NM_002089,-365.5,1234
NM_001276471,NM_001276471,-1224.7,3957
NM_002167,NM_002167,-497.6,1252
NM_001078,NM_001078,-887.3,3220
NM_001004431,NM_001004431,-755.7,1633
NM_005891,NM_005891,-516.8,1567
NM_001284348,NM_001284348,-994.5,3691
NM_001286249,NM_001286249,-586,1443
NM_001286035,NM_001286035,-1597.2,4944
NM_145872,NM_145872,-490.5,1565
NM_021721,NM_021721,-890.6,2772
NM_001303274,NM_001303274,-1543.8,4369
NM_001303275,NM_001303275,-1536.3,4339
NM_024844,NM_024844,-842.7,2379
NM_001243120,NM_001243120,-904.5,3273
NM_004264,NM_004264,-637.8,2705
NM_001271935,NM_001271935,-1585.6,4528
NM_001105237,NM_001105237,-1176,3939
NM_001286036,NM_001286036,-1577.9,4897
NM_004246,NM_004246,-1620.9,4573
NM_152341,NM_152341,-1308.6,2811
NM_004036,NM_004036,-1708.5,4410
NM_021079,NM_021079,-1801.8,4916
NM_014618,NM_014618,-1100.3,3196
NM_024908,NM_024908,-1145.4,4037
NM_001184766,NM_001184766,-968.4,4081
NM_001199943,NM_001199943,-1048.3,2415
NM_001253849,NM_001253849,-797.6,2734
NM_001614,NM_001614,-739.4,2004
NM_001271811,NM_001271811,-638.1,2703
NM_001098424,NM_001098424,-1251.3,4968
NM_000688,NM_000688,-834.9,2458
NM_005006,NM_005006,-987.6,3473
NM_001098426,NM_001098426,-1175.6,2770
NM_001199981,NM_001199981,-958.8,3365
NM_033212,NM_033212,-1160.8,2450
NM_001199983,NM_001199983,-957.7,3381
NM_001284511,NM_001284511,-1249.7,2694
NM_016084,NM_016084,-693.3,1814
NM_001167941,NM_001167941,-1127.1,3927
NM_001145640,NM_001145640,-323.6,881
NM_001200001,NM_001200001,-1561,4326
NM_001200003,NM_001200003,-1013.3,2199
NM_001037175,NM_001037175,-347.2,1114
NM_001253850,NM_001253850,-682.2,2304
NM_007235,NM_007235,-1157.6,3961
NM_001017927,NM_001017927,-302.5,950
NM_002532,NM_002532,-744.1,2518
NM_016331,NM_016331,-748.5,3016
NM_194326,NM_194326,-414.5,942
NM_001200016,NM_001200016,-626.6,1497
NM_001200018,NM_001200018,-500.6,1218
NM_001200030,NM_001200030,-780.5,1855
NM_001200031,NM_001200031,-482.2,1179
NM_001200032,NM_001200032,-439.5,1089
NM_000386,NM_000386,-853.8,2543
NM_001303433,NM_001303433,-771.2,2585
NM_003902,NM_003902,-746.9,2522
NM_199450,NM_199450,-596.1,1726
NM_001001998,NM_001001998,-854.2,2859
NM_005009,NM_005009,-414.6,1059
NM_199451,NM_199451,-1137.4,3414
NM_017720,NM_017720,-590.8,1557
NM_002685,NM_002685,-833.8,2784
NM_002615,NM_002615,-541.3,1552
NM_002659,NM_002659,-563.3,1570
NM_001005376,NM_001005376,-517.8,1455
NM_145238,NM_145238,-1498.5,4243
NM_000057,NM_000057,-1181.8,4555
NM_007112,NM_007112,-1241.9,3251
NM_006509,NM_006509,-1036.9,2297
NM_198232,NM_198232,-299,890
NM_145720,NM_145720,-651.6,2472
NM_002141,NM_002141,-602.1,1728
NM_001287588,NM_001287588,-457.4,1257
NM_001201335,NM_001201335,-400.8,1181
NM_015914,NM_015914,-1120.8,3164
NM_001303448,NM_001303448,-1120,3988
NM_030912,NM_030912,-1093.3,2753
NM_001671,NM_001671,-583.3,1519
NM_024040,NM_024040,-497.7,1203
NM_003328,NM_003328,-794.9,2914
NM_001769,NM_001769,-414.2,1321
NM_198472,NM_198472,-353.3,768
NM_001303456,NM_001303456,-992.5,3722
NM_000256,NM_000256,-1795.3,4217
NM_032437,NM_032437,-598.2,2418
NM_001128928,NM_001128928,-734.1,2179
NM_014657,NM_014657,-1267.2,3982
NM_002356,NM_002356,-1326.8,4322
NM_001287246,NM_001287246,-1229.3,4665
NM_024691,NM_024691,-731.8,2381
NM_001098491,NM_001098491,-736.8,2384
NM_001303459,NM_001303459,-549.3,1848
NM_004112,NM_004112,-1166.2,3106
NM_144638,NM_144638,-371.3,997
NM_001171931,NM_001171931,-1600.7,3967
NM_001098494,NM_001098494,-699.6,2285
NM_001271979,NM_001271979,-1013.4,2358
NM_033362,NM_033362,-445.4,1116
NM_000116,NM_000116,-808.2,1941
NM_001267060,NM_001267060,-970.2,2400
NM_181311,NM_181311,-769.7,1851
NM_181312,NM_181312,-792.8,1899
NM_181313,NM_181313,-755.4,1809
NM_001303465,NM_001303465,-830.4,1953
NM_001098502,NM_001098502,-468.2,1476
NM_002689,NM_002689,-1409.6,3654
NM_144636,NM_144636,-538.8,1646
NM_001284220,NM_001284220,-957.9,3135
NM_003930,NM_003930,-1021.9,4015
NM_207317,NM_207317,-538.3,1979
NM_001243246,NM_001243246,-1198.8,3115
NM_018275,NM_018275,-1141.8,2585
NM_031217,NM_031217,-783.7,3463
NM_001171932,NM_001171932,-689.1,1746
NM_001201457,NM_001201457,-1517.5,4954
NM_022096,NM_022096,-1132.3,3893
NM_021034,NM_021034,-217.7,678
NM_015436,NM_015436,-1111.5,4447
NM_198798,NM_198798,-1109.2,3829
NM_001303472,NM_001303472,-1123.5,3875
NM_000387,NM_000387,-678.6,1909
NM_001033574,NM_001033574,-597.4,1806
NM_152504,NM_152504,-518.17,1672
NM_001303478,NM_001303478,-537.8,1742
NM_031446,NM_031446,-274.5,1057
NM_001201474,NM_001201474,-289.4,1069
NM_001201475,NM_001201475,-311.7,1136
NM_030891,NM_030891,-1020.7,2544
NM_014333,NM_014333,-1224.3,4324
NM_001098517,NM_001098517,-1194.1,4240
NM_001281987,NM_001281987,-1745.2,3940
NM_001144869,NM_001144869,-408.5,960
NM_001287248,NM_001287248,-1224.8,4721
NM_001168394,NM_001168394,-667.4,2536
NM_001201545,NM_001201545,-1224.1,3338
NM_001289031,NM_001289031,-929.7,3313
NM_003132,NM_003132,-526.9,1273
NM_201277,NM_201277,-956.9,2391
NM_001160002,NM_001160002,-558.8,1643
NM_145865,NM_145865,-956.2,2906
NM_033363,NM_033363,-422.8,991
NM_025205,NM_025205,-731.7,2394
NM_203314,NM_203314,-1361.2,3546
NM_174893,NM_174893,-344.1,909
NM_001142798,NM_001142798,-343,913
NM_001005242,NM_001005242,-1306.1,4307
NM_001142799,NM_001142799,-302.3,807
NM_002024,NM_002024,-1189.3,4411
NM_023009,NM_023009,-613.5,1562
NM_025078,NM_025078,-1202.9,2565
NM_139053,NM_139053,-853.9,2332
NM_133181,NM_133181,-852.2,2329
NM_001303511,NM_001303511,-717.3,2983
NM_032512,NM_032512,-1745.8,3782
NM_001303513,NM_001303513,-1847,4043
NM_152742,NM_152742,-1187.9,2615
NM_001098536,NM_001098536,-1298.4,3214
NM_003481,NM_003481,-1266.9,3130
NM_000757,NM_000757,-1746.3,4249
NM_001202406,NM_001202406,-846.2,3009
NM_032497,NM_032497,-864.6,3072
NM_001202407,NM_001202407,-854.1,3019
NM_001202408,NM_001202408,-858.8,3087
NM_001160004,NM_001160004,-1001.9,3211
NM_001202409,NM_001202409,-924.4,3309
NM_001009922,NM_001009922,-1110,4420
NM_001202411,NM_001202411,-899.9,3186
NM_001202412,NM_001202412,-768.5,2872
NM_025069,NM_025069,-1484.6,3380
NM_153326,NM_153326,-565.6,1469
NM_001202413,NM_001202413,-529.5,1380
NM_004090,NM_004090,-1415.5,4139
NM_001202414,NM_001202414,-576.5,1508
NM_001627,NM_001627,-1320.1,4923
NM_006066,NM_006066,-613.4,1597
NM_130388,NM_130388,-435.1,1293
NM_001172831,NM_001172831,-910.2,3337
NM_001202429,NM_001202429,-1122.9,2781
NM_181697,NM_181697,-319.4,1043
NM_152367,NM_152367,-1031.3,3229
NM_145285,NM_145285,-944.8,2117
NM_002574,NM_002574,-433.8,1263
NM_016277,NM_016277,-1250.8,4837
NM_001277372,NM_001277372,-1279.1,4029
NM_001202431,NM_001202431,-335,1046
NM_016231,NM_016231,-978.12,3555
NM_145807,NM_145807,-892,1972
NM_001123,NM_001123,-642.4,2288
NM_001012643,NM_001012643,-829.9,1909
NM_001202449,NM_001202449,-629.3,2234
NM_018273,NM_018273,-1024.5,2577
NM_001202450,NM_001202450,-445.2,1878
NM_001303539,NM_001303539,-954.1,2382
NM_001031665,NM_001031665,-748.9,2760
NM_177457,NM_177457,-2160.4,4593
NM_001160005,NM_001160005,-560.5,1638
NM_023946,NM_023946,-352.3,938
NM_177477,NM_177477,-2237.3,4726
NM_177476,NM_177476,-2165.7,4612
NM_006624,NM_006624,-1152.6,4336
NM_001202465,NM_001202465,-1094.1,4168
NM_001202466,NM_001202466,-1120.9,4258
NM_001243280,NM_001243280,-1309.7,4884
NM_001171941,NM_001171941,-1110.4,3046
NM_001098621,NM_001098621,-434.6,1277
NM_001172832,NM_001172832,-875.6,3240
NM_172207,NM_172207,-1082.2,2535
NM_001185075,NM_001185075,-1111.2,4140
NM_024578,NM_024578,-438.6,1166
NM_016326,NM_016326,-238.2,633
NM_014760,NM_014760,-1874.2,4909
NM_181640,NM_181640,-261.4,729
NM_181641,NM_181641,-267.5,792
NM_016951,NM_016951,-290.9,888
NM_001282062,NM_001282062,-885.9,2128
NM_001202522,NM_001202522,-1397.4,3222
NM_001202523,NM_001202523,-1656.3,3801
NM_001075098,NM_001075098,-1583.1,4159
NM_006533,NM_006533,-238.7,654
NM_080732,NM_080732,-1010,2174
NM_053046,NM_053046,-1064.5,2264
NM_001256875,NM_001256875,-860.4,2502
NM_017668,NM_017668,-1111.4,3222
NM_001202858,NM_001202858,-834.2,2242
NM_001160007,NM_001160007,-543.4,1592
NM_152998,NM_152998,-761.9,2591
NM_145685,NM_145685,-1535.6,3585
NM_004456,NM_004456,-801.1,2723
NM_134324,NM_134324,-588,1488
NM_001203247,NM_001203247,-799.1,2708
NM_001203248,NM_001203248,-785.7,2681
NM_144573,NM_144573,-755.5,3405
NM_016532,NM_016532,-1201.1,3001
NM_015832,NM_015832,-625.3,1367
NM_005943,NM_005943,-1534.1,4163
NM_001244734,NM_001244734,-615,2261
NM_018101,NM_018101,-820.2,2405
NM_021101,NM_021101,-919.2,3452
NM_001185076,NM_001185076,-1168.9,4348
NM_001289797,NM_001289797,-453.3,1165
NM_031232,NM_031232,-936.4,2063
NM_031231,NM_031231,-874.1,1961
NM_001284224,NM_001284224,-913.1,3032
NM_004394,NM_004394,-822.9,2385
NM_173044,NM_173044,-515.1,1566
NM_001142353,NM_001142353,-975.9,3540
NM_181670,NM_181670,-924.2,3695
NM_004148,NM_004148,-555.7,1297
NM_021127,NM_021127,-507.7,1954
NM_005699,NM_005699,-1028.4,2796
NM_022171,NM_022171,-825.2,2172
